row ID,row m/z,row retention time,row ion mobility,row ion mobility unit,row CCS,correlation group ID,annotation network number,best ion,auto MS2 verify,identified by n=,partners,neutral M mass,20260424_CVOL_Group_02_1F12_1.mzML Peak height,20260424_CVOL_Group_02_1F12_2.mzML Peak height,20260424_CVOL_Group_02_1F12_3.mzML Peak height,20260424_CVOL_Group_02_1F12_4.mzML Peak height,20260424_CVOL_Group_02_Control_LB.mzML Peak height,20260424_CVOL_Group_02_Delta_phzC_1.mzML Peak height,20260424_CVOL_Group_02_Delta_phzC_2.mzML Peak height,20260424_CVOL_Group_02_Delta_phzC_3.mzML Peak height,20260424_CVOL_Group_02_Delta_phzC_4.mzML Peak height,20260424_CVOL_Group_02_Delta_pvdE_1.mzML Peak height,20260424_CVOL_Group_02_Delta_pvdE_2.mzML Peak height,20260424_CVOL_Group_02_Delta_pvdE_3.mzML Peak height,20260424_CVOL_Group_02_Delta_pvdE_4.mzML Peak height,20260424_CVOL_Group_02_QC_01.mzML Peak height,20260424_CVOL_Group_02_QC_02.mzML Peak height,20260424_CVOL_Group_02_QC_03.mzML Peak height,20260424_CVOL_Group_02_QC_04.mzML Peak height,20260424_CVOL_Group_02_QC_05.mzML Peak height,20260424_CVOL_Group_02_QC_06.mzML Peak height,20260424_CVOL_Group_02_R47_1.mzML Peak height,20260424_CVOL_Group_02_R47_2.mzML Peak height,20260424_CVOL_Group_02_R47_3.mzML Peak height,20260424_CVOL_Group_02_R47_4.mzML Peak height,20260424_CVOL_bk_mapp_03.mzML Peak height,
1934,775.4358158436526,4.3404546,,,,,,,,,,,0,0,0,0,0,3885903.5,4714881.5,5436003.0,0,6686471.0,5519917.5,3701821.0,4146293.0,1.9070514E7,2.1436294E7,3.0129346E7,2.3194582E7,2.2593764E7,2.5313242E7,6781243.5,7079745.0,5462871.5,7646636.5,0,
1935,619.3635261564002,4.360309,,,,,,,,,,,1470352.6,1853149.9,1937089.6,1832483.2,3206818.0,0,0,0,0,0,0,0,0,2272201.0,1866532.1,2125377.2,1939558.9,0,1714161.1,0,0,0,0,0,
1936,711.4064992307668,4.366233,,,,,,,,,,,8855369.0,1.1972828E7,1.158739E7,1.2369451E7,1.5297587E7,3669601.0,4260560.0,8265673.5,1850385.6,8812730.0,6558226.5,5013990.0,5120046.0,2.0376826E7,1.964672E7,2.350651E7,1.8499398E7,1.831771E7,1.7753812E7,7969228.5,9533845.0,7230686.5,8091954.0,0,
1937,809.9644616887595,4.3768635,,,,,,,,,,,3636221.0,3942685.5,3453639.2,3713222.8,5239855.0,0,0,0,0,0,0,0,0,1284359.0,1247152.2,1373078.5,0,1021868.2,0,0,0,0,0,0,
1938,660.8825411235589,4.3783703,,,,,,,,,,,7170404.5,9107314.0,7969087.5,8463946.0,1.3233692E7,0,0,1968727.2,0,2320015.5,0,0,0,8794149.0,9292286.0,1.1363245E7,8717915.0,8300801.5,9421075.0,0,2140935.5,0,1948075.8,0,
1939,810.4658252945193,4.3785496,,,,,,,,,,,3795908.8,3846082.8,3291206.8,3543912.0,5472364.5,0,0,0,0,0,0,0,0,1245041.9,1146636.6,1367796.4,0,0,0,0,0,0,0,0,
1940,439.23217500248404,4.381875,,,,,,,,,,,0,1827465.9,1698169.8,1785212.0,0,1688382.2,1862397.0,1910786.4,1977324.8,2034317.6,2024763.1,1913204.6,1736426.1,3497334.2,3545695.2,3696393.8,3780318.8,3499579.8,3482676.8,1474715.9,1567692.9,1690097.8,1893905.2,0,
1941,487.2917180658074,4.367988,,,,,,,,,,,4126068.2,4109242.8,3410959.0,3580400.8,5418315.0,3108125.2,3970688.8,4770349.5,3163646.5,3433283.0,3625366.8,3831426.2,3675316.2,9169467.0,8682862.0,6760145.0,9354104.0,7851261.5,1.0375683E7,3557994.0,3585514.8,4128562.0,3757084.0,0,
1942,473.2761736276801,4.395486,,,,,,,,,,,1664675.2,1964556.5,1395928.2,1440179.4,3107172.0,1884146.5,1616371.5,1902850.4,1901936.9,1599203.9,1789463.0,1921253.8,1653115.5,4033396.5,4822216.0,4051709.8,4254358.5,3848009.8,3956032.2,1734164.2,1401935.1,1526948.6,1949189.8,0,
1943,641.3296926347999,4.401226,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,1240227.0,1397584.6,1292338.0,1431166.2,1373711.0,1083418.9,0,0,0,0,0,
1944,548.8243779437066,4.409704,,,,,,,,,,,0,0,0,0,0,4434265.5,4612339.5,4565633.0,5243121.0,4580734.0,4457161.5,5183696.0,4026713.2,7105565.5,8062174.5,7119179.5,7737748.0,7321775.0,6345655.0,4716577.0,4170612.8,4579258.0,4659488.5,0,
1945,424.2862605922348,4.43297,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,1367492.8,1731141.9,1640356.2,1714786.0,1420471.0,1591857.9,0,0,0,0,0,
1946,710.3513097837273,4.431537,,,,,,,,,,,1056070.0,1683387.0,2012801.2,1743542.0,0,0,0,0,0,0,0,851660.75,0,1942381.9,2153281.5,2176758.0,2657667.2,2029631.9,1834478.5,0,0,0,0,0,
1947,352.24583614548845,4.4372244,,,,,,,,,,,2463408.0,0,2488570.0,3013845.2,0,1362696.0,1227622.0,1359888.4,1256292.8,1220688.8,1724443.2,2314703.2,2826866.0,1949717.5,2429287.8,2384047.8,2437432.5,2217828.8,2302503.0,1559053.0,0,1526122.6,1654130.5,0,
1948,484.79484634938825,4.44745,,,,,,,,,,,2268381.0,0,0,0,0,4304167.0,4646819.0,4378577.5,5542659.0,3906105.8,4495182.5,5281639.0,4695819.5,6716633.5,7934880.5,8519706.0,9020439.0,9344318.0,7822710.5,4731477.0,3593944.2,5283347.5,4171195.0,0,
1949,501.7865222473265,4.450858,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,1424219.5,1550236.9,1621586.0,1631645.4,1517932.5,1439040.2,0,0,0,0,0,
1950,968.5818853670811,4.44767,,,,,,,,,,,0,0,0,0,0,1930805.2,2035566.4,2000105.1,2111097.5,1636657.6,1985771.9,2170192.0,0,3971568.5,4472898.0,4616263.5,4519484.5,5623730.0,4766478.0,1903436.8,1571240.8,2281521.2,1834424.6,0,
1951,434.2706898544393,4.4709096,,,,,,,,,,,1988491.6,1463445.5,0,0,0,0,0,1248020.0,0,0,0,1088327.0,0,2980064.8,2730346.0,2674977.0,3086275.2,2671681.2,2684096.8,0,0,1190917.5,0,0,
1952,696.3928663354578,4.4955525,,,,,,,,,,,6531947.5,7881365.5,5460460.0,6176980.5,9275765.0,0,0,0,0,0,0,0,0,1479893.2,1703656.9,1295928.6,1540596.0,1132026.6,0,0,0,0,0,0,
1953,1044.0851869768458,4.49422,,,,,,,,,,,5122253.5,6153262.5,4080898.2,4693082.0,7637769.0,0,0,0,0,0,0,0,0,1117126.0,1487885.5,0,1202528.0,825330.94,0,0,0,0,0,0,
1954,717.3882587183595,4.498446,,,,,,,,,,,4257181.5,4409177.0,4333951.5,4482073.5,4941790.0,2544296.2,2035794.4,2934167.0,1409924.0,3110949.8,3131207.0,2818239.8,2384080.8,6164530.0,7264818.0,7714608.5,8603597.0,7036295.0,6618654.0,3553816.2,3114842.2,2875924.2,3644845.8,0,
1955,838.1350359889059,4.516733,,,,,,,,,,,1577498.8,2902144.0,0,1471128.9,3052821.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1956,511.2557531798621,4.5767136,,,,,,,,,,,1.8776482E7,1.8062316E7,1.7619892E7,1.7700818E7,2.0375354E7,1.5616574E7,1.7204194E7,1.7763128E7,1.6633908E7,1.9542968E7,1.6984222E7,1.8074568E7,1.7762132E7,3.876798E7,4.2687936E7,4.1354932E7,3.9312268E7,4.098425E7,3.1491802E7,1.6645596E7,1.6135495E7,1.5262804E7,1.5882647E7,0,
1957,551.2480531655332,4.5772243,,,,,,,,,,,3459486.8,3598250.0,3144253.8,2996297.5,5262597.5,1956747.9,2227042.5,2615391.8,2010667.6,2875846.2,2330983.2,2583119.2,2024281.5,5946198.5,6236447.5,6299304.0,6332283.0,6271090.0,5442149.5,2038170.8,1989222.1,1870971.5,2205751.8,0,
1958,1093.6191710757903,4.6457286,,,,,,,,,,,2205924.0,3118859.5,2324537.0,2261861.5,4820062.0,0,0,0,0,0,0,0,0,1109834.4,860317.25,1149361.8,0,0,0,0,0,0,0,0,
1959,729.4155114700832,4.6459303,,,,,,,,,,,2886146.2,4187519.8,3122449.0,3087290.5,5790120.0,0,0,0,0,0,0,0,0,1104390.2,1044507.2,1185832.9,1061866.2,0,0,0,0,0,0,0,
1960,871.1577271708563,4.6494,,,,,,,,,,,0,1414609.8,0,0,2137250.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1961,247.047781148116,4.661423,,,,,,,,,,,0,0,0,0,0,0,0,0,0,5561045.5,5872623.0,6708995.0,4782267.5,5434744.5,6174852.5,6449337.5,5978583.0,5888193.0,5726995.5,4452622.5,4526823.0,4663015.5,3881038.0,0,
1962,207.05539524122986,4.6622868,,,,,,,,,,,0,0,0,0,0,1215664.9,1623261.4,1848085.9,1514537.0,2.288599E7,2.3754104E7,2.7435934E7,2.125185E7,1.9565196E7,2.2084592E7,2.3103194E7,2.1642584E7,1.8878502E7,1.9293488E7,1.857471E7,1.8511022E7,1.8806334E7,1.6204834E7,0,
1963,225.06594956036528,4.662631,,,,,,,,,,,0,0,0,0,0,8319890.5,1.0964029E7,1.2453795E7,9758157.0,1.2441035E8,1.2858794E8,1.5432109E8,1.1901295E8,1.0802683E8,1.2375513E8,1.2856799E8,1.1700045E8,1.1135856E8,1.1065392E8,1.0091697E8,1.04524E8,1.0662924E8,9.324922E7,0,
1964,226.0687722616898,4.6625814,,,,,,,,,,,0,0,0,0,0,1176539.0,1620940.1,1662974.4,1444083.0,1.7948284E7,1.8950372E7,2.3176968E7,1.729774E7,1.5664531E7,1.749738E7,1.8648216E7,1.708977E7,1.627518E7,1.6227327E7,1.4590475E7,1.4431519E7,1.4913231E7,1.333799E7,0,
1965,411.2132987473981,4.6714387,,,,,,,,,,,0,0,0,0,817634.3,0,0,0,0,0,0,778875.3,0,1349929.2,1688251.9,1676695.5,1502708.8,1512741.4,1476975.1,0,0,0,0,0,
1966,838.446300466251,4.674133,,,,,,,,,,,1120898.9,1330949.9,1248284.6,1082236.0,1784434.4,998824.3,1026144.6,1110213.1,1014455.6,1540353.5,1590432.6,1717177.8,1557890.6,3396800.8,3950578.0,4481361.5,3534687.0,3288896.5,3045311.5,1264843.8,1412925.8,1473302.2,1301727.9,0,
1967,843.4014637131932,4.668683,,,,,,,,,,,0,964851.56,0,0,1451870.9,0,0,0,0,0,0,0,0,2796023.2,3532117.5,3977725.5,3286777.0,2809523.5,2491306.8,0,0,0,0,0,
1968,821.4196468616103,4.6725307,,,,,,,,,,,808542.6,958631.9,910604.1,0,1355786.0,822023.94,826069.4,884703.3,825490.4,1263355.6,1275794.8,1315328.1,1268791.0,2473124.5,2729885.2,3141262.0,2569735.5,2358466.2,2313207.5,0,1172665.8,1166213.9,1117273.0,0,
1969,241.0607135378161,4.6782217,,,,,,,,,,,0,0,0,0,0,0,0,0,0,3213538.0,3144960.8,3578457.5,2645606.8,2399123.5,3099334.0,2922254.5,2624299.2,2769369.8,2657580.2,2311101.5,2148028.5,2296786.8,2071847.2,0,
1970,766.9223409093593,4.7020245,,,,,,,,,,,2247115.2,2463487.0,2857897.5,0,3556819.2,0,0,1872182.1,0,2547740.8,2198323.8,0,0,4373273.5,6018592.5,5537257.5,4120910.2,5619025.0,5289394.5,2337278.5,2318683.8,1922995.5,0,0,
1971,266.17268599407504,4.8085756,,,,,,,,,,,9754716.0,7463481.0,8260379.5,7580429.0,1468782.4,4640164.0,5020089.5,7341429.5,3836172.5,5200516.0,3504395.5,8397619.0,4444514.0,1.6705802E7,2.1478294E7,1.9703288E7,1.8078946E7,1.7534604E7,1.4575382E7,1.052015E7,7411469.0,2916963.8,5462176.5,0,
1972,226.17983597909804,4.809872,,,,,,,,,,,1.9340146E7,1.334347E7,1.8263684E7,1.5171002E7,1851811.2,1.1363455E7,1.3075366E7,1.8657654E7,9761047.0,9233220.0,8082726.0,1.9301308E7,1.1355593E7,2.7609866E7,3.250555E7,2.9919048E7,2.8038462E7,2.7272016E7,2.4363776E7,2.5995544E7,1.8643338E7,6738739.5,1.2946662E7,0,
1973,244.1907925324277,4.810211,,,,,,,,,,,1.1576141E7,6824692.5,9531914.0,8397285.0,0,5763250.0,6863178.5,9535921.0,5561203.5,6012395.5,4235466.5,1.0929763E7,6245362.5,1.3575901E7,1.4992039E7,1.524794E7,1.5111358E7,1.6800152E7,1.3108402E7,1.4314676E7,1.0449843E7,3888880.5,6817899.5,0,
1974,666.3615488541776,4.8229513,,,,,,,,,,,1132331.1,1019870.4,1342289.9,0,0,1303322.4,1461974.0,1401379.8,1539061.2,1981560.4,1765309.8,1900429.9,1635633.4,3225050.8,4576523.0,3872439.8,3051022.2,3050546.5,3572475.5,1330775.2,1646434.6,1397947.6,1507863.0,0,
1975,542.2796357790389,4.8742785,,,,,,,,,,,1101672.9,1085769.0,1045630.4,979097.9,1295301.8,0,1016369.2,1080154.8,1080569.0,1322303.6,1441241.8,1284449.2,912028.1,2544097.5,2696979.8,2585855.5,2712548.0,2490761.0,2467999.8,1133731.4,1222477.2,1264104.5,1073029.2,0,
1976,509.29743536509653,4.9077296,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,1446574.0,1846348.8,1838230.1,1728173.2,1698656.4,1537672.6,0,0,0,0,0,
1977,626.3301306240646,4.910303,,,,,,,,,,,1080065.2,1237672.1,1077085.5,1048590.5,1318522.5,1093976.2,1065662.5,1150004.0,1214050.1,1273611.2,1196675.4,1306904.4,1067776.9,2335083.8,3053507.2,2718803.8,2760410.8,2765943.5,2271671.2,1206291.4,1106021.0,1195817.9,1150502.2,0,
1978,262.23767980006056,4.9241505,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3838712.5,
1979,501.7792724840764,5.185557,,,,,,,,,,,2943972.0,3445169.0,2945969.8,1848771.4,0,0,0,0,0,0,0,0,0,1411500.6,1454176.0,1820814.6,1779172.1,1678960.1,0,0,0,0,0,0,
1980,626.3301464257379,5.255902,,,,,,,,,,,1294286.4,1344322.0,1206650.1,1101677.8,1828996.8,1203106.5,1161750.6,1236986.8,1227837.4,1347565.0,1229809.8,1238893.9,1291294.2,2921465.8,2975603.2,3031582.5,2907555.5,2643021.8,2431166.5,1237411.4,982999.8,1454417.8,1232327.0,0,
1981,250.17776295594194,5.3584914,,,,,,,,,,,986581.6,1008809.06,1058447.9,1092590.0,929279.5,971157.3,1007573.4,1137359.9,985718.94,1033196.2,1036758.44,1048570.25,1020382.75,862558.6,0,927643.3,948271.06,952610.06,927346.25,1095848.9,1060163.6,1025327.0,1042695.0,934958.8,
1982,296.2584009437951,5.3972692,,,,,,,,,,,2217868.2,969179.4,2098179.0,2532311.5,0,1060008.8,1174275.4,1045316.8,1025210.56,1342672.8,1489707.8,2727057.5,2369076.5,3183272.0,3559590.5,2816413.5,3284514.5,3203155.5,2930260.5,1157599.8,0,0,1167358.2,0,
1983,336.25078311416894,5.397935,,,,,,,,,,,1868649.1,941292.0,1832773.8,2318070.5,0,1014929.06,0,1320420.9,1265088.4,1597557.4,1728831.9,3194809.8,2160521.0,3461635.0,3603883.5,2970486.8,3595434.8,3493792.2,3586693.8,1168319.8,996332.9,1558219.6,1295703.9,0,
1984,225.1482638040436,5.480679,,,,,,,,,,,4656611.5,4189754.2,5292470.0,4756888.0,4902428.0,4908949.5,4434253.5,4636639.0,4654836.0,5238224.5,4247069.0,5504595.5,5101591.0,4420354.5,4356215.0,4505231.0,4578986.5,5181698.0,4698147.5,4613990.5,4766360.0,4902545.0,4435283.0,5300741.0,
1985,336.2507895988602,5.5085464,,,,,,,,,,,2189814.5,1150247.4,1805628.9,2628021.2,0,0,814644.4,962789.1,1367322.5,1031704.94,1449639.5,2001688.2,2039982.9,2813961.0,3229118.2,3433119.8,3695134.0,3253697.0,2950430.0,1078164.2,0,1123234.4,0,0,
1986,296.25838888166874,5.507054,,,,,,,,,,,1819645.9,808853.2,1511205.9,2116920.0,0,0,0,0,0,844749.2,1288055.9,1737682.0,1730535.0,2219097.0,2471739.5,2594892.0,2685423.5,2289035.8,2031937.8,889259.5,0,0,0,0,
1987,255.1590919567394,5.5239983,,,,,,,,,,,3141568.2,3283149.8,3768914.8,4270689.0,2397424.0,3248247.8,2773660.5,3465681.8,3494505.5,3294116.5,3043074.8,2741439.5,3171873.2,7047109.5,7960234.5,8027092.5,6651939.5,7318475.0,5841450.0,4047889.5,3127093.5,2831409.2,2915190.5,0,
1988,193.0528418902429,5.538561,,,,,,,,,,,0,0,0,0,0,1149982.9,2951811.0,5879147.0,0,5549761.0,5543941.0,1039404.56,4964206.5,3739571.8,4013774.5,4104193.8,3438285.8,4181884.0,4297774.0,1413501.1,2879805.8,2868309.8,3809716.2,0,
1989,502.7870540951183,5.554119,,,,,,,,,,,2946118.8,4842242.5,2285835.2,2425678.2,0,0,0,0,0,0,0,0,0,0,1442954.6,1441652.6,1373139.6,0,0,0,0,0,0,0,
1990,189.09101209848902,5.6625524,,,,,,,,,,,1162301.2,1027386.56,1143755.6,1097058.4,1090080.8,1188051.1,1299670.5,1103725.5,1057863.4,1076879.5,1207524.0,1171691.2,1164620.6,1089245.8,1173519.9,1102384.8,1042308.25,1194239.1,1203867.9,1238182.0,1271717.9,1331941.2,1327837.8,1302767.1,
1991,230.24788030095334,5.751143,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2960231.2,
1992,336.2508026038202,5.7682586,,,,,,,,,,,1858748.6,1112885.1,1807458.9,2200320.8,0,0,914800.6,837941.6,974758.94,1118800.4,1244840.4,1635788.6,1932949.0,2431247.0,2561586.8,2566715.0,2386821.8,2270995.8,2180117.2,992133.4,0,878524.7,1039293.06,0,
1993,296.25839803760687,5.7698956,,,,,,,,,,,1196822.8,0,1221029.2,1594849.8,0,0,0,0,0,0,0,1103644.0,1403990.2,1687013.8,2036355.4,1857278.8,1672351.0,1558118.2,1610109.9,0,0,0,0,0,
1994,294.2427977930698,5.833981,,,,,,,,,,,1762280.6,871075.75,1458934.1,1289858.1,0,0,0,0,0,1033806.75,1201565.2,1788718.9,1561241.5,1716835.0,2028239.1,1987909.8,1847106.1,1518812.6,1504942.0,0,0,0,0,0,
1995,312.25321980982204,5.8334455,,,,,,,,,,,1872176.6,930894.2,1538457.2,1378097.8,0,0,0,0,0,1111867.1,1273509.6,1914706.6,1634482.9,1723276.0,2136711.8,1948498.8,1833206.8,1655394.4,1564665.5,0,0,0,0,0,
1996,334.2351777778973,5.833872,,,,,,,,,,,3851919.5,1776195.4,3218011.5,2686590.2,0,1557497.5,1203729.8,1133249.4,1313915.4,2202030.5,2557732.2,3540739.5,3231754.5,3304027.0,3760902.2,3468479.2,3335692.5,3052802.5,3019364.2,1446827.2,0,1133187.5,1470709.9,0,
1997,272.2584076427465,5.8736606,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1246821.2,
1998,336.2508033583653,5.906624,,,,,,,,,,,1671449.9,900463.1,1611432.2,1765543.8,0,0,0,0,800774.2,0,1349563.5,1766403.2,1720247.2,1574328.2,1879553.4,2162530.5,1951760.2,1822340.8,1894815.9,0,0,0,0,0,
1999,334.2352154322791,6.005185,,,,,,,,,,,980613.75,1317200.1,2620089.0,1875903.5,0,1185166.8,0,0,952762.7,1477722.9,2078214.4,2568563.8,2866075.5,2428989.8,3081270.5,2669657.5,2592068.8,2247548.0,2215049.0,0,0,0,0,0,
2000,288.2896478155418,5.9698744,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1820252.9,
2001,296.2583341742324,6.0040574,,,,,,,,,,,0,948635.44,1735501.5,3196863.5,0,0,0,0,0,0,0,1250543.2,1150370.4,1577805.0,1786776.4,1731305.8,1849641.5,1627855.8,1501403.8,0,0,0,0,0,
2002,336.25078601858837,6.0046024,,,,,,,,,,,1076709.1,900458.0,2008393.0,2754233.8,0,0,0,0,998543.3,0,0,1605703.9,1370453.1,1670944.4,1856033.5,1844612.2,1980539.5,1801794.0,1668741.8,0,0,950487.6,913471.94,0,
2003,334.23521674236764,6.007725,,,,,,,,,,,2842175.2,1317200.1,2382608.8,1875903.5,0,1185166.8,0,0,952762.7,1363757.5,2078214.4,2568563.8,2866075.5,2318567.0,2530410.0,2432855.5,2561934.0,2247548.0,2089498.2,0,0,0,0,0,
2004,227.0137559296674,6.035136,,,,,,,,,,,0,0,0,0,0,3176918.5,3967250.8,5208504.0,0,7006744.0,6551760.0,5705792.5,4468524.0,4820832.0,4944942.5,4719037.5,4597612.5,3959437.8,4218069.0,2547483.5,3369865.0,4413420.0,4100586.2,0,
2005,229.0106964346932,6.035136,,,,,,,,,,,0,0,0,0,0,2075110.1,2553967.0,3309008.8,0,4492909.5,4154588.5,3611797.8,2930949.8,3052635.8,3147150.8,3066080.2,2925931.5,2506033.8,2657564.0,1623376.0,2178257.5,2735136.0,2679320.0,0,
2006,336.2506641114589,6.1851125,,,,,,,,,,,933141.0,0,1595448.2,2284839.5,0,0,0,0,874815.44,0,0,1468266.1,1112744.0,1359481.5,1643975.8,1822025.9,1469860.1,1601261.2,1517614.1,0,0,0,0,0,
2007,296.25838652079045,6.1768413,,,,,,,,,,,0,0,1271259.4,1987303.0,0,0,0,0,0,0,0,0,0,0,1388052.9,1377167.1,1038878.44,1084012.2,1052223.6,0,0,0,0,0,
2008,252.23221924903618,6.246684,,,,,,,,,,,6448251.5,2485632.0,3606166.5,2461602.0,0,3348526.0,1666823.4,1711446.0,1625766.6,3336751.2,4882204.5,4974723.0,5655629.0,5979588.5,6925983.0,6438507.5,6792137.5,6025258.5,5890244.5,2712115.0,1793928.8,1488800.5,1758434.6,0,
2009,292.2246800129063,6.247304,,,,,,,,,,,5311753.0,2136469.5,3081738.0,2090600.2,0,2655675.0,1350736.4,1618961.2,1416903.5,2793019.2,4097416.5,4113252.5,4411273.0,4645535.0,5472611.0,4922549.0,5464767.0,5111167.5,5013228.5,2369399.0,1519616.2,1251454.6,1554274.5,0,
2010,338.26640614955016,6.258052,,,,,,,,,,,2278010.0,1200442.2,2275412.2,3103814.0,0,0,1205576.4,1265863.2,1068881.6,1327168.9,1823802.5,2681016.8,2040518.2,2664664.5,3797161.2,3121371.0,3551496.0,3001309.2,3786248.0,1437418.2,0,1264086.9,1334017.9,0,
2011,336.25084545188395,6.369609,,,,,,,,,,,1433673.1,935138.7,1632669.4,2034277.0,0,0,0,0,731991.5,889245.3,1090110.0,1418153.9,1689361.6,1588001.6,2083453.9,2167044.5,2103497.5,2086795.2,2144236.2,833809.6,0,809203.7,0,0,
2012,296.2583924070966,6.3737774,,,,,,,,,,,0,0,954064.56,1329088.4,0,0,0,0,0,0,0,778656.0,0,943217.8,1028544.8,1074124.8,1087413.0,962967.44,1023643.0,0,0,0,0,0,
2013,298.27399270387485,6.402257,,,,,,,,,,,2359821.5,998350.5,1778424.0,2141429.5,0,0,0,0,0,1148171.0,1701688.1,2069260.4,2073171.4,2356585.5,2954236.2,2372060.5,2819639.5,2517745.5,2921536.2,1170735.5,0,1082129.6,912995.9,0,
2014,338.266404274174,6.401529,,,,,,,,,,,3797349.2,1684158.4,2665379.2,3231545.0,0,1614723.1,1387309.0,1387809.4,1482457.2,1853625.0,2449366.2,3494947.0,3203682.5,3019913.2,3821655.2,3703694.5,4296375.0,4127318.0,4334974.5,1829701.8,1170045.2,1660378.0,1599139.6,0,
2015,437.19354105465453,6.473033,,,,,,,,,,,1405481.5,1261592.4,1206797.4,1775288.4,0,1065205.8,0,1073213.1,0,1006460.0,1987429.2,1053558.9,1213447.0,2224209.8,2053616.8,2710325.8,2361666.0,2159387.0,2125201.0,1600144.4,1002683.94,983938.5,1238365.1,0,
2016,415.21152280342574,6.474373,,,,,,,,,,,1976060.9,1809224.2,1640595.4,2444112.0,0,1480935.2,1365300.5,1489867.0,1173576.5,1389103.5,2704212.5,1502069.6,1662635.1,2804207.5,2790412.2,3577448.8,3179620.0,3068700.5,2933493.8,2264342.5,1332067.2,1361029.5,1665281.4,0,
2017,460.26943632228574,6.474531,,,,,,,,,,,3515335.8,3025630.8,2883016.8,4139223.0,1216722.5,2319830.5,2161781.0,2426101.2,2065940.5,2330639.8,4412542.0,2420060.0,2819092.8,4452242.5,4268531.5,5418718.5,5016094.0,4431380.5,4706148.5,3693399.0,2218357.8,2178959.5,2554250.2,0,
2018,268.2271089778243,6.488781,,,,,,,,,,,1616960.6,0,0,0,0,0,0,0,0,0,1521284.4,1375507.6,1531273.1,0,0,840137.9,0,0,0,0,0,0,0,0,
2019,290.2090301661347,6.488781,,,,,,,,,,,1501874.1,0,0,0,0,0,0,0,0,0,1466484.2,1387877.1,1539190.5,0,0,838545.0,0,0,0,0,0,0,0,0,
2020,336.25081042069036,6.496292,,,,,,,,,,,1208540.9,0,1050207.0,1143596.6,0,0,0,0,0,0,0,1264003.1,1307388.4,1302082.6,1432304.1,1618863.5,1548284.1,1564714.8,1571743.0,0,0,0,0,0,
2021,311.2215585950009,6.5752597,,,,,,,,,,,0,0,0,0,0,2330377.8,2605696.0,2514271.8,3170465.5,2460086.8,2928021.5,2484962.2,2213584.8,3444660.8,3918939.0,3743459.8,3586113.0,3933619.5,3543537.0,1535642.0,2126691.0,2320762.8,1721550.2,0,
2022,278.24789989835057,6.6569805,,,,,,,,,,,2927167.0,744401.75,1155040.9,0,0,1181920.4,0,0,0,1244612.9,2006740.4,1824268.4,2146668.2,2000357.2,2251685.8,2315073.5,2103442.2,2218626.0,2103944.5,1056415.4,790720.44,995177.3,998293.0,0,
2023,318.24027858273365,6.6452146,,,,,,,,,,,2599869.0,0,1123549.9,0,0,1028431.0,0,0,0,1196427.2,1791986.0,1744593.5,2021325.9,1721076.5,1953317.2,2198239.2,2055941.5,2346713.2,2030888.2,990999.0,0,0,905692.6,0,
2024,278.2479078115558,6.771411,,,,,,,,,,,1209369.5,1626490.0,2011376.0,1794857.6,0,1202479.5,0,961049.0,985449.75,2076640.4,2331398.8,2402726.2,2519498.2,1408469.0,1707525.2,2641289.0,3026115.2,2589383.2,2382248.5,1456759.4,940861.2,1117957.8,1219543.0,0,
2025,278.2479104059864,6.7796226,,,,,,,,,,,2481028.0,1626490.0,2011376.0,1794857.6,0,1202479.5,0,961049.0,985449.75,2076640.4,2331398.8,2402726.2,2519498.2,2783879.5,2840135.2,2597612.5,2700629.2,2373835.2,2382248.5,1456759.4,940861.2,1117957.8,1219543.0,0,
2026,318.24029242684225,6.777211,,,,,,,,,,,2751294.0,1399450.0,1757921.1,1608753.2,0,1020060.06,0,0,969293.3,1790792.5,1930723.1,2166694.8,2121687.5,2382756.8,2315492.8,1990673.9,2417499.2,2152616.0,2271572.5,1282395.6,884560.5,995871.5,1162853.0,0,
2027,270.2427657123178,6.8160515,,,,,,,,,,,0,886863.9,1571949.6,1640472.8,0,0,0,0,0,0,0,0,0,0,1010540.44,0,0,791737.3,0,0,0,0,0,0,
2028,270.24277230236794,6.9297934,,,,,,,,,,,0,913188.2,1590360.2,1197047.1,0,0,0,0,0,0,0,0,0,1046233.0,1148278.8,1023037.0,1173020.8,938632.75,0,0,0,0,0,0,
2029,292.224788798919,6.928973,,,,,,,,,,,0,966006.44,1679240.4,1315303.0,0,0,0,0,0,0,0,0,0,1153687.5,1341576.1,1095392.2,1351366.0,1100130.8,1034640.94,0,0,0,0,0,
