row ID,row m/z,row retention time,intensity_measure,ion_mobility,ion_mobility_unit,ccs,correlation group ID,annotation network number,best ion,auto MS2 verify,identified by n=,partners,neutral M mass,20260424_CVOL_Group_02_1F12_1.mzML Peak area,20260424_CVOL_Group_02_1F12_2.mzML Peak area,20260424_CVOL_Group_02_1F12_3.mzML Peak area,20260424_CVOL_Group_02_1F12_4.mzML Peak area,20260424_CVOL_Group_02_Control_LB.mzML Peak area,20260424_CVOL_Group_02_Delta_phzC_1.mzML Peak area,20260424_CVOL_Group_02_Delta_phzC_2.mzML Peak area,20260424_CVOL_Group_02_Delta_phzC_3.mzML Peak area,20260424_CVOL_Group_02_Delta_phzC_4.mzML Peak area,20260424_CVOL_Group_02_Delta_pvdE_1.mzML Peak area,20260424_CVOL_Group_02_Delta_pvdE_2.mzML Peak area,20260424_CVOL_Group_02_Delta_pvdE_3.mzML Peak area,20260424_CVOL_Group_02_Delta_pvdE_4.mzML Peak area,20260424_CVOL_Group_02_QC_01.mzML Peak area,20260424_CVOL_Group_02_QC_02.mzML Peak area,20260424_CVOL_Group_02_QC_03.mzML Peak area,20260424_CVOL_Group_02_QC_04.mzML Peak area,20260424_CVOL_Group_02_QC_05.mzML Peak area,20260424_CVOL_Group_02_QC_06.mzML Peak area,20260424_CVOL_Group_02_R47_1.mzML Peak area,20260424_CVOL_Group_02_R47_2.mzML Peak area,20260424_CVOL_Group_02_R47_3.mzML Peak area,20260424_CVOL_Group_02_R47_4.mzML Peak area,20260424_CVOL_bk_mapp_03.mzML Peak area,Unnamed: 37
1897,611.3481920391196,4.171012,height,,,,,,,,,,,9295130.0,14261577.0,12188994.0,11914688.0,19852418.0,2565621.0,2943607.2,3681229.5,1356722.5,3725875.0,3690331.8,2724698.2,2366046.8,15716887.0,17697136.0,16340745.0,13755471.0,14973728.0,12994551.0,4043116.5,4047926.8,3151728.5,3755588.8,0.0,
1898,672.8621200451884,4.167866,height,,,,,,,,,,,3256972.8,5272246.0,4889023.0,3947129.0,4876056.5,2340152.8,2953122.0,3023936.2,0.0,3200975.0,3627237.2,2489822.5,2199810.8,6066036.0,5500618.5,5541034.5,6059370.0,6546810.5,5092627.0,3936166.5,2773297.5,3039742.8,3628989.5,0.0,
1899,665.3632715299472,4.177073,height,,,,,,,,,,,2389643.0,3447507.0,2723209.8,3106701.5,2401222.0,0.0,0.0,2539789.5,0.0,2245805.2,2197313.5,1725261.8,1663390.1,5042783.0,4680189.5,3588964.2,3482962.8,4391368.0,4534505.0,2236268.5,2190196.0,1934879.4,1783712.1,0.0,
1900,644.3851761876398,4.176879,height,,,,,,,,,,,3513287.8,5118738.0,4135516.8,4580434.0,4290062.0,2810851.2,2880211.2,4097303.0,2692340.8,3957252.8,3753930.5,3031298.5,2981643.2,9260096.0,10426102.0,8909825.0,8824787.0,9159749.0,10167103.0,3875952.8,3825356.0,3370421.8,2987761.8,0.0,
1901,705.3973763249312,4.173654,height,,,,,,,,,,,0.0,0.0,0.0,0.0,1392987.5,746764.7,0.0,0.0,833425.75,0.0,995053.06,911496.8,0.0,2074456.9,2171116.8,1972899.2,1963239.8,1904204.6,1689123.4,0.0,0.0,894317.3,886713.4,0.0,
1902,643.3820361598629,4.1768813,height,,,,,,,,,,,8610492.0,11261783.0,9073698.0,9190126.0,8749051.0,6586650.5,6907368.0,8624396.0,6414059.0,7792883.0,8880165.0,7248919.0,6649010.0,24267926.0,26728188.0,22918778.0,22772186.0,24355250.0,20818736.0,8395493.0,7424947.5,7528689.0,7410400.5,0.0,
1903,322.19430068675945,4.176642,height,,,,,,,,,,,1795169.0,1863113.0,1655886.8,1702410.0,1484855.2,0.0,0.0,0.0,0.0,1632115.2,1832739.1,0.0,1331099.8,3829122.2,4253439.5,3911857.0,3398296.0,4285614.0,3797330.5,1819615.4,1674561.2,0.0,0.0,0.0,
1904,494.7788500686122,4.203432,height,,,,,,,,,,,0.0,0.0,0.0,0.0,1371171.5,0.0,0.0,0.0,0.0,1202151.5,1047538.4,1078754.2,0.0,2141985.2,2747444.0,2582061.2,2343465.0,2203354.5,2033412.4,0.0,0.0,978628.5,0.0,0.0,
1905,569.308857194237,4.202441,height,,,,,,,,,,,1284251.4,1837531.6,2123882.8,1968448.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2544008.0,2858002.8,3154293.2,2683640.5,2423422.2,2136114.0,0.0,0.0,0.0,0.0,0.0,
1906,558.3345179627626,4.20453,height,,,,,,,,,,,754080.94,1026703.75,1090702.9,1029810.6,2428567.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
1907,586.3604019274129,4.2287264,height,,,,,,,,,,,1536969.0,1604638.6,0.0,1336259.5,0.0,1294031.6,1313335.4,1200692.1,1296601.1,1472924.0,1446541.6,0.0,1255988.5,2874327.5,4189702.5,4111735.2,4219877.0,3453780.0,3790814.2,1208467.1,1446990.0,1338272.1,1152009.9,0.0,
1908,400.7371210265791,4.2022715,height,,,,,,,,,,,0.0,1012434.7,997539.2,904411.7,1810992.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1245884.0,1472579.1,1408042.1,0.0,1352242.1,1045898.44,0.0,0.0,0.0,0.0,0.0,
1909,569.8294869085495,4.240854,height,,,,,,,,,,,2777767.5,3878931.8,3851736.5,3348010.5,5357953.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3200364.8,3524601.8,4170043.8,3727056.8,3902608.8,3804958.2,0.0,0.0,0.0,0.0,0.0,
1910,645.3223954716764,4.2505474,height,,,,,,,,,,,1550367.1,1939363.6,1735124.0,1676945.4,2716283.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3308601.2,3319810.2,4578569.5,3766084.8,3156297.8,3459420.5,0.0,0.0,0.0,0.0,0.0,
1911,623.3408528029983,4.250455,height,,,,,,,,,,,2857190.0,3229828.0,2930650.0,2743445.8,4735508.5,2304591.5,2154540.5,2324420.5,2252955.2,2666216.5,2415686.2,2137545.0,2233772.0,5879907.5,6224238.5,7567246.0,6796022.5,5706987.0,5765397.5,2541601.0,2108083.2,2503172.5,1972899.0,0.0,
1912,453.30735301472686,4.260842,height,,,,,,,,,,,0.0,1809057.2,1602756.6,1590566.0,2044331.6,1631906.9,0.0,1626591.9,1607983.0,1421244.8,1312514.8,1327655.9,0.0,3760427.8,3279205.2,3203179.0,3206036.5,2822782.5,3550065.0,0.0,0.0,1714299.5,0.0,0.0,
1913,612.3558854146783,4.2706075,height,,,,,,,,,,,7207785.0,6798300.0,8869739.0,6614766.5,12200912.0,0.0,0.0,1614601.4,0.0,1547234.5,0.0,0.0,0.0,7627018.5,9494337.0,6862298.5,7318153.5,6420093.5,6824205.0,0.0,1644740.4,0.0,1861037.2,0.0,
1914,544.3190590389502,4.280267,height,,,,,,,,,,,1987567.5,3207267.8,2662859.2,2974912.0,7164654.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
1915,385.1765574078203,4.2779145,height,,,,,,,,,,,6831785.0,7118966.5,6335178.0,6656027.0,0.0,2152073.2,2196004.5,0.0,0.0,2762325.0,2936387.0,2579308.8,2361684.8,4258742.0,3760336.5,3770512.8,2739293.0,3256246.2,3736853.5,2170778.8,2246167.8,2432060.2,2284464.5,0.0,
1916,339.18658832914394,4.2925224,height,,,,,,,,,,,0.0,0.0,0.0,0.0,1415394.0,1870012.5,2074850.5,1807909.5,1670819.2,2025689.4,1605776.1,1866941.5,1750195.4,3226086.2,3644956.8,4118438.2,3309590.0,3402770.8,3373534.0,0.0,1988361.4,1748395.1,0.0,0.0,
1917,677.3663919851715,4.294169,height,,,,,,,,,,,4949437.0,6303075.0,5061671.5,5356606.5,6355903.0,8808712.0,7676466.0,6858067.5,6483090.0,8182893.0,8121049.5,7602023.5,6073471.5,15777574.0,16608360.0,18987300.0,14983466.0,16930678.0,15330711.0,8159971.0,8819578.0,7634685.0,8412455.0,0.0,
1918,747.3721818920618,4.3003926,height,,,,,,,,,,,36117970.0,44282220.0,43807970.0,36812060.0,61503456.0,44694784.0,39875376.0,38599864.0,36782604.0,43913390.0,44922204.0,43638150.0,32304954.0,86189240.0,95980250.0,112797970.0,99671030.0,91825390.0,90228910.0,44361036.0,38140256.0,47033852.0,49013010.0,0.0,
1919,769.353360442305,4.3003926,height,,,,,,,,,,,12008492.0,14746960.0,14911143.0,12679336.0,17702200.0,17921248.0,16356433.0,12358962.0,14906676.0,14300036.0,14372104.0,14204997.0,10040951.0,17104920.0,16826904.0,20315684.0,17791214.0,17044940.0,18462066.0,14273750.0,12095262.0,15225564.0,16096352.0,0.0,
1920,586.3239985064653,4.3035507,height,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,1157948.5,0.0,0.0,1043346.9,1023140.75,1215960.4,1014385.3,812661.75,2000590.4,1937127.4,2323057.8,1947645.8,2069754.5,1972012.4,0.0,0.0,1168790.1,1040716.4,0.0,
1921,374.1894373962041,4.2999434,height,,,,,,,,,,,3219966.2,3695089.2,4504789.0,4377647.0,4317746.5,4337277.0,4291732.0,3330855.0,3516477.8,3844203.0,3402716.5,3476351.2,3135906.8,5990304.0,7067558.5,8750464.0,7711907.0,7345525.0,7016468.5,3647079.0,3579287.2,4037008.8,4727545.5,0.0,
1922,742.4515135006303,4.3008785,height,,,,,,,,,,,3554842.8,3752353.0,4063143.8,2987786.5,4230755.5,3616707.8,2937246.5,3166116.2,2767689.8,3303482.0,3757473.8,2731520.5,2341818.0,6169976.5,6885894.5,8420920.0,7070728.0,6738144.0,7081048.0,3775432.8,2488186.5,3832673.8,3835470.5,0.0,
1923,384.2130462502246,4.3028283,height,,,,,,,,,,,9960811.0,9586472.0,10400528.0,8098555.0,11399100.0,9185967.0,8048664.5,8340708.0,7006183.5,9090915.0,9802791.0,9141259.0,6990359.0,17371218.0,18076136.0,20373730.0,19809734.0,19254082.0,16887880.0,9608775.0,7163410.5,9366094.0,9318583.0,0.0,
1924,406.1949189231018,4.3048177,height,,,,,,,,,,,4767289.0,4727915.5,4559294.5,4363371.5,4804928.5,3847411.0,4040305.0,4418934.0,2914144.5,4216144.5,4173692.0,4014166.5,3032815.8,4317291.0,4932401.5,4544150.5,4412981.5,4607061.5,4172605.0,4300552.0,3271968.5,4202402.5,3996727.0,0.0,
1925,988.5118662066894,4.3239603,height,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,2076918.0,1828279.5,2089995.8,2814803.2,2940726.2,2424617.2,2805512.0,2069180.6,6812441.0,7241922.0,8043644.5,7206598.0,6289486.5,5958094.5,1947602.5,2274872.2,2688445.5,2435405.2,0.0,
1926,966.530148794642,4.325932,height,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,3262956.5,3083590.8,3322206.0,4457145.5,3820989.5,3704388.8,4115799.2,3409792.2,8525432.0,9806345.0,10141256.0,9191064.0,8137273.5,7293061.0,3105998.5,3197469.8,4103728.0,3850710.8,0.0,
1927,483.7688155530847,4.3272743,height,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,3710578.8,3979579.8,3858386.5,4706598.5,4147382.0,4227797.0,4829363.5,4199050.0,6585535.5,7783724.5,7522209.5,7226895.5,6988958.5,6386576.5,3341166.5,3669561.8,3947066.5,3823635.0,0.0,
1928,770.4819560216072,4.332099,height,,,,,,,,,,,3011515.2,2041525.4,0.0,1741416.8,0.0,1553798.0,1574843.0,1745400.6,1546970.2,1468390.2,1750650.9,1750868.4,1321198.0,4659224.0,4061120.8,5566061.5,4143343.0,3876004.5,3620375.8,1351786.0,1461614.5,1850155.9,1715168.2,0.0,
1929,434.2707793152366,4.331162,height,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,1091635.6,1194287.5,1137876.4,1130654.9,1080764.1,1207030.6,1244800.2,1106898.4,2228398.5,2713750.8,2552313.5,2418689.2,2319373.8,2079733.9,1058505.4,1079195.4,1290958.4,1246087.6,0.0,
1930,596.361205032222,4.3214693,height,,,,,,,,,,,1553557.4,1921185.1,1770185.0,1498683.5,2478423.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1438064.5,1303895.8,1284828.6,1106824.9,1093107.5,0.0,0.0,0.0,0.0,0.0,
1931,339.70241079158336,4.3324847,height,,,,,,,,,,,1416822.1,1325515.0,1219679.8,1152585.0,1653147.4,1199886.8,1310645.5,1255363.0,1177454.5,1147274.4,1339140.8,1271977.1,1116922.6,2721667.5,3005320.0,3015452.5,2627015.0,2696203.0,2548485.5,1173032.5,1147823.4,1298858.6,1260279.8,0.0,
1932,385.744234598611,4.333155,height,,,,,,,,,,,2693171.0,2022139.8,0.0,1563664.4,0.0,1599079.2,1751188.4,1895420.0,1665079.6,1567098.1,1831528.5,1807244.6,1483033.2,3831198.0,4030414.0,4488147.5,3568557.5,3642583.0,3481321.0,1575222.9,1571135.8,1938852.8,1676530.6,0.0,
1933,825.959692408997,4.3341007,height,,,,,,,,,,,12580075.0,14166151.0,12828920.0,12551757.0,20739966.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11929096.0,12950232.0,16317366.0,13099352.0,11944911.0,11363477.0,959020.25,0.0,0.0,1508390.1,0.0,
1934,775.4358158436526,4.3404546,height,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,3885903.5,4714881.5,5436003.0,0.0,6686471.0,5519917.5,3701821.0,4146293.0,19070514.0,21436294.0,30129346.0,23194582.0,22593764.0,25313242.0,6781243.5,7079745.0,5462871.5,7646636.5,0.0,
1935,619.3635261564002,4.360309,height,,,,,,,,,,,1470352.6,1853149.9,1937089.6,1832483.2,3206818.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2272201.0,1866532.1,2125377.2,1939558.9,0.0,1714161.1,0.0,0.0,0.0,0.0,0.0,
1936,711.4064992307668,4.366233,height,,,,,,,,,,,8855369.0,11972828.0,11587390.0,12369451.0,15297587.0,3669601.0,4260560.0,8265673.5,1850385.6,8812730.0,6558226.5,5013990.0,5120046.0,20376826.0,19646720.0,23506510.0,18499398.0,18317710.0,17753812.0,7969228.5,9533845.0,7230686.5,8091954.0,0.0,
1937,809.9644616887595,4.3768635,height,,,,,,,,,,,3636221.0,3942685.5,3453639.2,3713222.8,5239855.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1284359.0,1247152.2,1373078.5,0.0,1021868.2,0.0,0.0,0.0,0.0,0.0,0.0,
1938,660.8825411235589,4.3783703,height,,,,,,,,,,,7170404.5,9107314.0,7969087.5,8463946.0,13233692.0,0.0,0.0,1968727.2,0.0,2320015.5,0.0,0.0,0.0,8794149.0,9292286.0,11363245.0,8717915.0,8300801.5,9421075.0,0.0,2140935.5,0.0,1948075.8,0.0,
1939,810.4658252945193,4.3785496,height,,,,,,,,,,,3795908.8,3846082.8,3291206.8,3543912.0,5472364.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1245041.9,1146636.6,1367796.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
1940,439.232175002484,4.381875,height,,,,,,,,,,,0.0,1827465.9,1698169.8,1785212.0,0.0,1688382.2,1862397.0,1910786.4,1977324.8,2034317.6,2024763.1,1913204.6,1736426.1,3497334.2,3545695.2,3696393.8,3780318.8,3499579.8,3482676.8,1474715.9,1567692.9,1690097.8,1893905.2,0.0,
1941,487.2917180658074,4.367988,height,,,,,,,,,,,4126068.2,4109242.8,3410959.0,3580400.8,5418315.0,3108125.2,3970688.8,4770349.5,3163646.5,3433283.0,3625366.8,3831426.2,3675316.2,9169467.0,8682862.0,6760145.0,9354104.0,7851261.5,10375683.0,3557994.0,3585514.8,4128562.0,3757084.0,0.0,
1942,473.2761736276801,4.395486,height,,,,,,,,,,,1664675.2,1964556.5,1395928.2,1440179.4,3107172.0,1884146.5,1616371.5,1902850.4,1901936.9,1599203.9,1789463.0,1921253.8,1653115.5,4033396.5,4822216.0,4051709.8,4254358.5,3848009.8,3956032.2,1734164.2,1401935.1,1526948.6,1949189.8,0.0,
1943,641.3296926347999,4.401226,height,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1240227.0,1397584.6,1292338.0,1431166.2,1373711.0,1083418.9,0.0,0.0,0.0,0.0,0.0,
1944,548.8243779437066,4.409704,height,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,4434265.5,4612339.5,4565633.0,5243121.0,4580734.0,4457161.5,5183696.0,4026713.2,7105565.5,8062174.5,7119179.5,7737748.0,7321775.0,6345655.0,4716577.0,4170612.8,4579258.0,4659488.5,0.0,
1945,424.2862605922348,4.43297,height,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1367492.8,1731141.9,1640356.2,1714786.0,1420471.0,1591857.9,0.0,0.0,0.0,0.0,0.0,
1946,710.3513097837273,4.431537,height,,,,,,,,,,,1056070.0,1683387.0,2012801.2,1743542.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,851660.75,0.0,1942381.9,2153281.5,2176758.0,2657667.2,2029631.9,1834478.5,0.0,0.0,0.0,0.0,0.0,
1947,352.24583614548845,4.4372244,height,,,,,,,,,,,2463408.0,0.0,2488570.0,3013845.2,0.0,1362696.0,1227622.0,1359888.4,1256292.8,1220688.8,1724443.2,2314703.2,2826866.0,1949717.5,2429287.8,2384047.8,2437432.5,2217828.8,2302503.0,1559053.0,0.0,1526122.6,1654130.5,0.0,
1948,484.79484634938825,4.44745,height,,,,,,,,,,,2268381.0,0.0,0.0,0.0,0.0,4304167.0,4646819.0,4378577.5,5542659.0,3906105.8,4495182.5,5281639.0,4695819.5,6716633.5,7934880.5,8519706.0,9020439.0,9344318.0,7822710.5,4731477.0,3593944.2,5283347.5,4171195.0,0.0,
1949,501.7865222473265,4.450858,height,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1424219.5,1550236.9,1621586.0,1631645.4,1517932.5,1439040.2,0.0,0.0,0.0,0.0,0.0,
1950,968.5818853670812,4.44767,height,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,1930805.2,2035566.4,2000105.1,2111097.5,1636657.6,1985771.9,2170192.0,0.0,3971568.5,4472898.0,4616263.5,4519484.5,5623730.0,4766478.0,1903436.8,1571240.8,2281521.2,1834424.6,0.0,
1951,434.2706898544393,4.4709096,height,,,,,,,,,,,1988491.6,1463445.5,0.0,0.0,0.0,0.0,0.0,1248020.0,0.0,0.0,0.0,1088327.0,0.0,2980064.8,2730346.0,2674977.0,3086275.2,2671681.2,2684096.8,0.0,0.0,1190917.5,0.0,0.0,
1952,696.3928663354578,4.4955525,height,,,,,,,,,,,6531947.5,7881365.5,5460460.0,6176980.5,9275765.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1479893.2,1703656.9,1295928.6,1540596.0,1132026.6,0.0,0.0,0.0,0.0,0.0,0.0,
1953,1044.0851869768458,4.49422,height,,,,,,,,,,,5122253.5,6153262.5,4080898.2,4693082.0,7637769.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1117126.0,1487885.5,0.0,1202528.0,825330.94,0.0,0.0,0.0,0.0,0.0,0.0,
1954,717.3882587183595,4.498446,height,,,,,,,,,,,4257181.5,4409177.0,4333951.5,4482073.5,4941790.0,2544296.2,2035794.4,2934167.0,1409924.0,3110949.8,3131207.0,2818239.8,2384080.8,6164530.0,7264818.0,7714608.5,8603597.0,7036295.0,6618654.0,3553816.2,3114842.2,2875924.2,3644845.8,0.0,
1955,838.1350359889059,4.516733,height,,,,,,,,,,,1577498.8,2902144.0,0.0,1471128.9,3052821.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
1956,511.2557531798621,4.5767136,height,,,,,,,,,,,18776482.0,18062316.0,17619892.0,17700818.0,20375354.0,15616574.0,17204194.0,17763128.0,16633908.0,19542968.0,16984222.0,18074568.0,17762132.0,38767980.0,42687936.0,41354932.0,39312268.0,40984250.0,31491802.0,16645596.0,16135495.0,15262804.0,15882647.0,0.0,
1957,551.2480531655332,4.5772243,height,,,,,,,,,,,3459486.8,3598250.0,3144253.8,2996297.5,5262597.5,1956747.9,2227042.5,2615391.8,2010667.6,2875846.2,2330983.2,2583119.2,2024281.5,5946198.5,6236447.5,6299304.0,6332283.0,6271090.0,5442149.5,2038170.8,1989222.1,1870971.5,2205751.8,0.0,
1958,1093.6191710757903,4.6457286,height,,,,,,,,,,,2205924.0,3118859.5,2324537.0,2261861.5,4820062.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1109834.4,860317.25,1149361.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
1959,729.4155114700832,4.6459303,height,,,,,,,,,,,2886146.2,4187519.8,3122449.0,3087290.5,5790120.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1104390.2,1044507.2,1185832.9,1061866.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
1960,871.1577271708563,4.6494,height,,,,,,,,,,,0.0,1414609.8,0.0,0.0,2137250.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
1961,247.047781148116,4.661423,height,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5561045.5,5872623.0,6708995.0,4782267.5,5434744.5,6174852.5,6449337.5,5978583.0,5888193.0,5726995.5,4452622.5,4526823.0,4663015.5,3881038.0,0.0,
1962,207.05539524122983,4.6622868,height,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,1215664.9,1623261.4,1848085.9,1514537.0,22885990.0,23754104.0,27435934.0,21251850.0,19565196.0,22084592.0,23103194.0,21642584.0,18878502.0,19293488.0,18574710.0,18511022.0,18806334.0,16204834.0,0.0,
1963,225.06594956036528,4.662631,height,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,8319890.5,10964029.0,12453795.0,9758157.0,124410350.0,128587940.0,154321090.0,119012950.0,108026830.0,123755130.0,128567990.0,117000450.0,111358560.0,110653920.0,100916970.0,104524000.0,106629240.0,93249220.0,0.0,
1964,226.0687722616898,4.6625814,height,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,1176539.0,1620940.1,1662974.4,1444083.0,17948284.0,18950372.0,23176968.0,17297740.0,15664531.0,17497380.0,18648216.0,17089770.0,16275180.0,16227327.0,14590475.0,14431519.0,14913231.0,13337990.0,0.0,
1965,411.2132987473981,4.6714387,height,,,,,,,,,,,0.0,0.0,0.0,0.0,817634.3,0.0,0.0,0.0,0.0,0.0,0.0,778875.3,0.0,1349929.2,1688251.9,1676695.5,1502708.8,1512741.4,1476975.1,0.0,0.0,0.0,0.0,0.0,
1966,838.446300466251,4.674133,height,,,,,,,,,,,1120898.9,1330949.9,1248284.6,1082236.0,1784434.4,998824.3,1026144.6,1110213.1,1014455.6,1540353.5,1590432.6,1717177.8,1557890.6,3396800.8,3950578.0,4481361.5,3534687.0,3288896.5,3045311.5,1264843.8,1412925.8,1473302.2,1301727.9,0.0,
1967,843.4014637131932,4.668683,height,,,,,,,,,,,0.0,964851.56,0.0,0.0,1451870.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2796023.2,3532117.5,3977725.5,3286777.0,2809523.5,2491306.8,0.0,0.0,0.0,0.0,0.0,
1968,821.4196468616103,4.6725307,height,,,,,,,,,,,808542.6,958631.9,910604.1,0.0,1355786.0,822023.94,826069.4,884703.3,825490.4,1263355.6,1275794.8,1315328.1,1268791.0,2473124.5,2729885.2,3141262.0,2569735.5,2358466.2,2313207.5,0.0,1172665.8,1166213.9,1117273.0,0.0,
1969,241.0607135378161,4.6782217,height,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3213538.0,3144960.8,3578457.5,2645606.8,2399123.5,3099334.0,2922254.5,2624299.2,2769369.8,2657580.2,2311101.5,2148028.5,2296786.8,2071847.2,0.0,
1970,766.9223409093593,4.7020245,height,,,,,,,,,,,2247115.2,2463487.0,2857897.5,0.0,3556819.2,0.0,0.0,1872182.1,0.0,2547740.8,2198323.8,0.0,0.0,4373273.5,6018592.5,5537257.5,4120910.2,5619025.0,5289394.5,2337278.5,2318683.8,1922995.5,0.0,0.0,
1971,266.17268599407504,4.8085756,height,,,,,,,,,,,9754716.0,7463481.0,8260379.5,7580429.0,1468782.4,4640164.0,5020089.5,7341429.5,3836172.5,5200516.0,3504395.5,8397619.0,4444514.0,16705802.0,21478294.0,19703288.0,18078946.0,17534604.0,14575382.0,10520150.0,7411469.0,2916963.8,5462176.5,0.0,
1972,226.17983597909804,4.809872,height,,,,,,,,,,,19340146.0,13343470.0,18263684.0,15171002.0,1851811.2,11363455.0,13075366.0,18657654.0,9761047.0,9233220.0,8082726.0,19301308.0,11355593.0,27609866.0,32505550.0,29919048.0,28038462.0,27272016.0,24363776.0,25995544.0,18643338.0,6738739.5,12946662.0,0.0,
1973,244.1907925324277,4.810211,height,,,,,,,,,,,11576141.0,6824692.5,9531914.0,8397285.0,0.0,5763250.0,6863178.5,9535921.0,5561203.5,6012395.5,4235466.5,10929763.0,6245362.5,13575901.0,14992039.0,15247940.0,15111358.0,16800152.0,13108402.0,14314676.0,10449843.0,3888880.5,6817899.5,0.0,
1974,666.3615488541776,4.8229513,height,,,,,,,,,,,1132331.1,1019870.4,1342289.9,0.0,0.0,1303322.4,1461974.0,1401379.8,1539061.2,1981560.4,1765309.8,1900429.9,1635633.4,3225050.8,4576523.0,3872439.8,3051022.2,3050546.5,3572475.5,1330775.2,1646434.6,1397947.6,1507863.0,0.0,
1975,542.2796357790389,4.8742785,height,,,,,,,,,,,1101672.9,1085769.0,1045630.4,979097.9,1295301.8,0.0,1016369.2,1080154.8,1080569.0,1322303.6,1441241.8,1284449.2,912028.1,2544097.5,2696979.8,2585855.5,2712548.0,2490761.0,2467999.8,1133731.4,1222477.2,1264104.5,1073029.2,0.0,
1976,509.2974353650965,4.9077296,height,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1446574.0,1846348.8,1838230.1,1728173.2,1698656.4,1537672.6,0.0,0.0,0.0,0.0,0.0,
1977,626.3301306240646,4.910303,height,,,,,,,,,,,1080065.2,1237672.1,1077085.5,1048590.5,1318522.5,1093976.2,1065662.5,1150004.0,1214050.1,1273611.2,1196675.4,1306904.4,1067776.9,2335083.8,3053507.2,2718803.8,2760410.8,2765943.5,2271671.2,1206291.4,1106021.0,1195817.9,1150502.2,0.0,
1978,262.23767980006056,4.9241505,height,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3838712.5,
1979,501.7792724840764,5.185557,height,,,,,,,,,,,2943972.0,3445169.0,2945969.8,1848771.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1411500.6,1454176.0,1820814.6,1779172.1,1678960.1,0.0,0.0,0.0,0.0,0.0,0.0,
