row ID,row m/z,row retention time,row ion mobility,row ion mobility unit,row CCS,correlation group ID,annotation network number,best ion,auto MS2 verify,identified by n=,partners,neutral M mass,20260428_CVOL_Group_02_1F12_1.mzML Peak height,20260428_CVOL_Group_02_1F12_2.mzML Peak height,20260428_CVOL_Group_02_1F12_3.mzML Peak height,20260428_CVOL_Group_02_1F12_4.mzML Peak height,20260428_CVOL_Group_02_Control_LB.mzML Peak height,20260428_CVOL_Group_02_Delta_phzC_1.mzML Peak height,20260428_CVOL_Group_02_Delta_phzC_2.mzML Peak height,20260428_CVOL_Group_02_Delta_phzC_3.mzML Peak height,20260428_CVOL_Group_02_Delta_phzC_4.mzML Peak height,20260428_CVOL_Group_02_Delta_pvdE_1.mzML Peak height,20260428_CVOL_Group_02_Delta_pvdE_2.mzML Peak height,20260428_CVOL_Group_02_Delta_pvdE_3.mzML Peak height,20260428_CVOL_Group_02_Delta_pvdE_4.mzML Peak height,20260428_CVOL_Group_02_QC_01.mzML Peak height,20260428_CVOL_Group_02_QC_02.mzML Peak height,20260428_CVOL_Group_02_QC_03.mzML Peak height,20260428_CVOL_Group_02_QC_04.mzML Peak height,20260428_CVOL_Group_02_QC_05.mzML Peak height,20260428_CVOL_Group_02_QC_06.mzML Peak height,20260428_CVOL_Group_02_R47_1.mzML Peak height,20260428_CVOL_Group_02_R47_2.mzML Peak height,20260428_CVOL_Group_02_R47_3.mzML Peak height,20260428_CVOL_Group_02_R47_4.mzML Peak height,20260428_CVOL_bk_mapp_pre_01.mzML Peak height,
2345,243.10896206935237,9.386241,,,,,,,,,,,1878805.9,2003258.1,1663566.9,2179893.0,1.5418947E7,1331797.6,1389347.6,1322503.9,1141625.6,1436148.6,1294629.6,1093176.4,1261132.6,3227192.8,3124727.0,2690701.0,2505711.8,1425833.5,1401266.0,2043977.4,1509398.4,1530654.2,1407134.8,0,
2346,505.22562046656736,9.3904295,,,,,,,,,,,3675180.2,3687657.2,3595696.0,3589530.2,1746064.9,2820903.2,2840636.5,3013736.5,3383751.2,3146192.2,2730112.5,3052766.5,3471819.0,2845318.2,3006944.0,2612076.8,3191353.0,3409619.8,3414365.8,2434661.0,3472116.0,2917604.8,3221415.8,0,
2347,276.15579199438594,9.404596,,,,,,,,,,,0,0,0,0,3.2202174E7,0,0,0,0,0,0,0,0,1458161.2,0,0,0,0,0,0,0,0,0,0,
2348,289.1619057787143,9.401951,,,,,,,,,,,0,0,0,0,7988731.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2349,362.20360816953814,9.39094,,,,,,,,,,,0,0,0,0,1054309.5,0,0,0,0,0,0,0,0,2144515.5,2079533.2,1469750.9,1121812.0,0,0,0,0,0,0,0,
2350,204.13440601701063,9.412877,,,,,,,,,,,0,0,0,0,2.0496176E7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2351,262.15107248279975,9.423236,,,,,,,,,,,0,0,0,0,2644157.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2352,578.1943540016806,9.426176,,,,,,,,,,,1336305.6,1799743.4,1296833.1,1509698.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2353,377.2031310605461,9.454928,,,,,,,,,,,1378752.4,1725761.2,1456678.5,1347633.6,1773726.4,1386215.1,1321382.0,1463479.0,1703530.8,1618874.1,1376814.0,1592101.8,1456932.0,1823110.4,1724010.5,1655615.1,1480287.4,1613756.2,1514987.4,1353375.1,1398149.0,1443776.0,1521375.5,0,
2354,157.06082957012302,9.489042,,,,,,,,,,,0,0,0,981723.7,1107294.6,1302690.5,1414552.4,0,0,1501470.5,1427014.1,0,0,1125535.6,1385264.9,1397376.1,1368146.2,0,0,1543286.2,1215806.6,1395373.6,0,0,
2355,213.06602386335462,9.4893465,,,,,,,,,,,0,0,0,0,0,0,1419224.4,0,0,2605025.0,2137524.0,1609894.2,1433400.2,0,0,0,0,1146143.4,0,1539108.6,1480689.2,2463922.5,1066198.1,0,
2356,261.1559641894977,9.507427,,,,,,,,,,,0,0,0,0,6777265.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2357,304.1616572686189,9.507427,,,,,,,,,,,0,0,0,0,3.6279828E7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2358,402.23488835695014,9.51457,,,,,,,,,,,2060753.8,1707487.4,1322967.1,1665796.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2359,404.21417814823747,9.511431,,,,,,,,,,,5839956.0,5609405.0,6522555.5,6255329.0,0,1486158.2,1517368.6,1982205.5,0,1298241.4,1174533.8,0,1331103.1,2701465.2,2659759.0,2383219.0,2496383.5,2654185.8,2571330.0,1887794.8,1968805.5,1945964.0,2127620.0,0,
2360,335.19259988188,9.518133,,,,,,,,,,,1894764.4,1917265.0,1826885.0,1835960.0,2000929.1,1152726.8,1252961.0,1326979.0,1095885.1,1226883.2,1023937.1,1025060.4,1215539.8,1582000.5,1545450.0,1333144.9,1461927.9,1534460.5,1550729.9,1193284.5,1278124.1,1264368.8,1489154.9,0,
2361,391.19358016944295,9.519271,,,,,,,,,,,1657312.9,1805942.1,1957405.8,1626134.9,2017447.1,1783230.9,1935122.5,1879145.6,1673147.2,1692539.2,1536407.6,1564930.5,1725877.8,1809457.1,1696577.0,1645191.6,1748178.4,1839769.8,1761923.1,1749209.8,1768018.8,1890988.5,2045162.6,0,
2362,276.1557664580428,9.520081,,,,,,,,,,,0,0,0,0,2.4975698E7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2363,234.14490676361254,9.530943,,,,,,,,,,,0,0,0,0,2148416.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2364,341.15691149989703,9.546813,,,,,,,,,,,0,0,0,0,0,6766462.5,6536303.0,6934241.5,6206586.5,4909637.0,5846655.0,5426191.0,6595334.0,1.0661397E7,1.0508342E7,1.096303E7,1.1237829E7,1.0752805E7,1.0746604E7,6003603.5,5861179.0,5985334.0,6179878.5,0,
2365,305.18202591078864,9.551286,,,,,,,,,,,2870034.2,2972024.0,2855046.8,2978456.5,4396816.5,2369642.5,2259530.0,2386490.8,2108147.8,1939698.2,2170758.8,2064431.2,2254719.2,2526480.0,2503220.8,2628445.5,2571216.8,2635725.2,2433520.0,2173014.5,2295849.0,2030178.4,2316013.0,0,
2366,309.16563869695403,9.552235,,,,,,,,,,,5087183.0,4949766.0,4704440.5,5072152.0,5517245.0,4212906.5,4052631.2,4065649.8,4194052.8,3799755.0,4112622.8,4135772.0,4046517.8,4645908.0,4376846.0,4666990.0,4622996.0,4396661.0,4114064.5,4023143.0,4016939.5,3947428.2,3781284.5,0,
2367,342.16048621303054,9.549926,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,1488273.9,1507467.6,1704147.0,1486300.0,1451998.1,1490230.0,0,0,0,0,0,
2368,247.65802489246272,9.591133,,,,,,,,,,,2049523.0,2021107.2,1796339.8,1856373.2,996584.6,1488868.5,1458021.6,1718476.1,1499103.4,1677179.0,1558181.1,1581652.4,1440199.5,1544602.6,1712009.6,1580499.8,1669832.2,1946942.2,1761365.4,1727108.0,1740604.4,1555895.5,1688774.2,0,
2369,390.1983087177314,9.567164,,,,,,,,,,,0,0,0,0,0,1497485.5,1564002.2,1391540.4,1485595.1,1323286.4,1375778.5,1519584.5,1279335.8,1274213.5,0,1306910.8,1220268.5,1226824.5,0,1232413.9,1319882.4,1596579.5,1213385.0,0,
2370,262.151033361095,9.5752325,,,,,,,,,,,0,0,0,0,2.293561E7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2371,499.2250189251631,9.577095,,,,,,,,,,,2992005.2,2684993.0,3098869.2,2633256.0,2026211.9,2358974.8,2452524.2,2592380.5,2354581.2,2093528.1,2000399.4,2638561.8,2438350.2,2024759.8,2079445.1,2116716.2,2320526.5,2707211.8,2506637.8,2075241.5,2431770.0,2241244.8,2453103.2,0,
2372,641.8222754401729,9.582435,,,,,,,,,,,1746887.5,2309994.0,2740336.2,2113370.8,2442915.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2373,334.18042922190506,9.60492,,,,,,,,,,,2483028.5,2998613.5,2760145.2,2447765.0,2070340.5,1806193.1,1719065.6,2099273.5,1829016.4,1908266.9,1898491.4,1878293.9,1815449.8,2142416.8,1956072.5,1890987.4,1863175.0,2183739.2,2196396.8,1843291.9,2113289.5,1689541.2,2280365.8,0,
2374,333.176913615383,9.606672,,,,,,,,,,,1.685043E7,1.9507228E7,1.9725872E7,1.7460208E7,1.4553106E7,1.1936496E7,1.2131724E7,1.3852036E7,1.2118484E7,1.3296203E7,1.2257618E7,1.3034893E7,1.2739094E7,1.3264695E7,1.3122354E7,1.2946343E7,1.2971266E7,1.5215573E7,1.4657302E7,1.3063558E7,1.4542177E7,1.191787E7,1.5200489E7,0,
2375,157.0608283706973,9.586663,,,,,,,,,,,0,0,0,0,1193811.6,1250655.5,1414552.4,0,0,1378333.9,1433054.9,0,0,1308863.8,1325755.4,1329097.4,1342643.0,0,0,1454354.2,1123187.1,1433741.0,0,0,
2376,462.2382671097624,9.5742445,,,,,,,,,,,1206999.4,1293200.2,1593430.5,0,2346072.8,1451817.2,1254165.2,1382973.9,1361919.6,1558034.5,1583378.1,1392233.0,1560315.9,2710083.0,1824254.0,0,0,1784799.2,1528010.0,1469554.9,1279203.9,1315123.6,1295627.8,0,
2377,427.0954402031061,9.62108,,,,,,,,,,,0,0,0,0,2359678.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2378,384.53685872349484,9.611897,,,,,,,,,,,0,1225700.4,1330366.8,1237109.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2379,308.15852458138664,9.62257,,,,,,,,,,,1564330.1,1503773.6,1655322.2,1593601.2,1458478.9,1475200.1,1425790.9,1628072.8,1593898.6,1385244.1,1515761.9,1479566.1,1471968.8,1574765.8,1428105.2,1433140.5,1516472.1,1765291.1,1549563.9,1611830.0,1622132.6,1465370.4,1571599.0,0,
2380,364.06531424939936,9.639078,,,,,,,,,,,3751968.0,2460443.0,1658148.0,2093337.0,0,0,0,0,0,0,0,0,0,1121818.6,1132682.0,1002661.2,1054268.4,1240213.8,1140718.6,1109032.1,0,0,0,0,
2381,363.1874847209367,9.631013,,,,,,,,,,,2151276.8,2264346.8,2520422.8,2502554.5,1934143.4,2762688.2,2686424.2,2939645.2,2977261.2,2534468.0,2682529.0,2966230.2,2680700.8,2815320.2,2464548.2,2507155.5,2573324.0,2731198.5,2458753.0,2705636.8,3003550.8,2664936.2,2438167.5,0,
2382,213.06601393619513,9.641068,,,,,,,,,,,0,0,0,0,0,989262.2,1489102.2,0,0,2708208.2,2154520.0,1661379.2,1479972.9,0,0,0,0,0,0,1585028.5,1396901.1,2553811.2,1105062.5,0,
2383,290.1459295963756,9.665361,,,,,,,,,,,0,0,0,0,2310272.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2384,247.6580157553158,9.658176,,,,,,,,,,,1982224.4,2021107.2,1762578.0,0,0,1431257.1,1426214.6,1635865.9,1439641.2,1677179.0,1558181.1,1602312.9,1441334.0,1471887.4,1576336.6,1545139.6,1748901.6,1830803.8,1761584.6,1628523.6,1680865.2,1562652.8,1663822.9,0,
2385,335.1924341194921,9.679259,,,,,,,,,,,1633201.1,1660081.8,2086507.0,1705163.1,2411673.8,1408964.0,1598229.1,1791855.6,1385787.2,1335879.9,1235249.0,1211037.8,1540226.4,1778568.8,1669275.4,1681302.9,1650712.9,1963640.9,1739524.0,1404369.8,1642761.9,1645778.1,1654343.1,0,
2386,471.2188499125613,9.6877,,,,,,,,,,,2454487.0,2437052.0,2805319.8,2563875.5,1548294.2,1795983.8,1998680.4,2165887.0,2319186.5,1668929.5,1822772.4,2103153.5,2031266.5,1771319.6,1903854.9,1871715.2,1815111.2,2660842.8,2353881.0,1633858.1,2108284.0,1848723.8,2093724.5,0,
2387,234.14487763693413,9.689673,,,,,,,,,,,0,0,0,0,1.9934984E7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2388,262.1401821126244,9.689673,,,,,,,,,,,0,0,0,0,3601965.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2389,452.22475854804986,9.698239,,,,,,,,,,,2233337.8,2050794.1,2465237.2,2265903.8,1543420.8,2002814.6,2258252.8,2296186.8,2403346.0,1913126.0,2224061.2,2372229.2,2265685.8,2120120.8,2484203.5,2277318.2,2206627.5,2908162.5,2759087.8,1928568.6,2358391.8,2241061.5,2265239.2,0,
2390,587.2921328250111,9.719128,,,,,,,,,,,0,2004581.1,1892074.9,1968669.8,999823.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2391,576.3023497042121,9.710498,,,,,,,,,,,3.2314188E7,4.533747E7,4.863059E7,4.4680196E7,3.1305266E7,9885550.0,1.0910416E7,1.37242E7,9502507.0,1.0701606E7,1.0775361E7,1.1340312E7,1.4127318E7,2.0137776E7,1.8969984E7,1.8582682E7,1.8188084E7,2.1052576E7,1.9876484E7,1.0250108E7,1.5914625E7,9986867.0,1.51404E7,0,
2392,376.21922533299175,9.717192,,,,,,,,,,,1415108.4,1536161.5,1695919.2,1525934.4,1800355.6,1465881.4,1282252.9,1416157.5,1202044.8,1376739.6,1259217.5,1259567.2,1295662.4,1269273.2,1325716.2,1294678.6,1487806.9,1632778.9,1526721.1,1384092.2,1450828.9,1504429.9,1300259.0,0,
2393,349.17189514355954,9.720687,,,,,,,,,,,1.3471142E7,1.5568407E7,1.4042175E7,1.3996765E7,1.1519824E7,1.1290344E7,1.1134329E7,1.0817118E7,1.0695514E7,1.0701621E7,1.0298997E7,9583915.0,1.0297888E7,9807511.0,1.0821691E7,9990343.0,1.1652412E7,1.2804044E7,1.2285453E7,1.0681357E7,1.1398182E7,1.1879939E7,1.0627841E7,0,
2394,291.16632352927525,9.730256,,,,,,,,,,,1355837.2,1577894.1,1376730.2,1476423.5,1471375.1,1336842.8,1310053.0,1249409.0,1071302.4,1235647.0,0,0,1204810.6,1237465.1,1303144.5,1190606.1,1288929.8,1509876.4,1308562.9,1271314.1,1490916.1,1306957.6,1258687.6,0,
2395,391.1825135665171,9.741444,,,,,,,,,,,2363786.2,2876655.5,2105481.5,2665155.5,0,0,0,0,0,0,0,0,1174681.6,0,1176911.8,1118056.0,2271608.2,1533481.4,1436466.0,1129236.8,1345205.8,0,1201116.9,0,
2396,352.11727954321896,9.756115,,,,,,,,,,,0,0,0,0,3167975.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2397,275.1714606420696,9.813075,,,,,,,,,,,0,0,0,0,1.58459E7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2398,303.17762209751675,9.813075,,,,,,,,,,,0,0,0,0,6.041601E7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2399,391.18258482430514,9.838278,,,,,,,,,,,2685218.0,3062695.5,2851955.0,2685262.5,1771483.1,2311548.5,2182779.5,2523092.8,2383091.8,2200603.8,2447992.8,2386321.8,2506527.5,2412285.5,2355587.0,2517702.0,2309337.5,2638491.8,2475518.8,2241542.5,2519563.0,2423383.0,2575767.2,0,
2400,262.15113908053456,9.84671,,,,,,,,,,,0,0,0,0,4062558.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2401,234.14485796744853,9.858922,,,,,,,,,,,0,0,0,0,7418329.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2402,232.14053842491018,9.881063,,,,,,,,,,,0,0,0,0,8100428.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2403,261.15584944576113,9.891787,,,,,,,,,,,0,0,0,0,8861600.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2404,289.16191771005185,9.891787,,,,,,,,,,,0,0,0,0,2739524.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2405,204.1343851091881,9.937974,,,,,,,,,,,0,0,0,0,8952520.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2406,669.3521288897466,9.9801655,,,,,,,,,,,1268304.4,1395597.8,1532355.2,1337091.4,1665197.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2407,641.8222275686485,9.972475,,,,,,,,,,,1569416.1,1827512.9,2216252.5,1808282.1,2442668.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2408,405.2168861662609,9.95829,,,,,,,,,,,4029363.2,4868579.0,6278911.0,4699043.0,4894140.5,4294625.0,4128677.2,4994506.0,3718980.8,4245997.5,4021193.5,4009875.8,4201601.0,4201649.0,4287550.5,4518589.5,5330579.5,5245659.5,4815928.5,3939300.8,5111113.0,3821057.8,4339787.0,0,
2409,404.2140949185454,9.958275,,,,,,,,,,,2.125444E7,2.3802414E7,2.823138E7,2.4130306E7,2.4130154E7,2.168971E7,2.0891904E7,2.178344E7,2.007276E7,2.1323004E7,2.1178712E7,1.9003164E7,2.107703E7,2.0518672E7,2.1169718E7,2.2753598E7,2.4710406E7,2.4185234E7,2.1150946E7,2.026961E7,2.620293E7,1.973868E7,2.0840848E7,0,
2410,253.12956063145694,9.978902,,,,,,,,,,,1819969.4,2056595.6,1151509.2,1785825.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2411,576.3023223572184,9.978346,,,,,,,,,,,2.8138888E7,3.3482864E7,3.880216E7,3.4428692E7,3.589083E7,1.0525536E7,1.0476538E7,1.3994561E7,9728262.0,1.1119295E7,1.0645345E7,1.0983741E7,1.3270419E7,1.9709374E7,1.7433782E7,1.730951E7,1.8887936E7,1.7104566E7,1.821002E7,1.0614683E7,1.4711682E7,9319943.0,1.6202254E7,0,
2412,247.6580006981693,9.956681,,,,,,,,,,,1803441.2,1768724.9,1862286.8,1578920.8,0,1421109.6,1368728.8,1641592.8,1390570.5,1499892.9,1432656.2,1397492.2,1354878.6,1415583.2,1595555.4,1553248.8,1677733.6,1620074.0,1704361.9,1473979.1,1573891.6,1418743.9,1586809.6,0,
2413,462.2382296724234,9.976594,,,,,,,,,,,1317642.6,1828964.0,1395308.1,1851533.1,1549346.1,1755046.5,1536511.5,1414891.4,1392093.8,1877291.2,1998071.6,0,1259282.4,2028564.0,1839580.2,1829139.0,2099386.2,1928945.4,1525720.1,1506043.1,1772079.5,1590930.8,1242890.0,0,
2414,362.2034848410138,9.989755,,,,,,,,,,,4820878.5,5673561.0,4496385.0,6106003.5,4575276.0,3419017.0,3145821.5,2753689.8,2402630.0,3308913.0,3057782.5,2220008.5,2754377.2,3420499.0,3849530.8,3835069.0,3735582.2,3867817.5,3958103.8,2828295.8,3629284.2,3232204.5,3526646.0,0,
2415,327.68211557709384,9.988726,,,,,,,,,,,2100834.5,2106665.2,2312977.5,2403276.8,1762749.0,1516414.0,1482524.4,1679933.0,1342109.2,1629128.6,1496547.1,1403145.6,1455027.5,1446681.5,1682478.5,1676475.4,1702894.5,1773296.9,1915889.1,1337778.4,1598535.1,1427277.9,1860701.8,0,
2416,156.07681175557727,9.970956,,,,,,,,,,,0,0,0,0,3523458.5,2676719.2,2310702.5,1795870.9,2013587.4,1390544.0,1709688.5,0,1703412.0,1873020.6,1784786.2,1826451.8,1713628.1,1456457.1,1216327.0,2042851.8,1918838.6,2006362.9,1614575.5,0,
2417,390.19854784298127,10.004621,,,,,,,,,,,5734880.5,6366409.0,6134758.5,6487422.0,4650516.5,5316127.0,6178917.5,5365847.0,5498195.0,5534825.0,5988187.5,5070036.5,5374551.0,5373124.0,5624336.0,6089074.5,5727578.0,6007558.5,6142422.0,5101365.0,6455621.5,5889529.5,5583286.5,0,
2418,471.2188811635987,10.0077,,,,,,,,,,,5403612.0,6063195.5,5138609.5,6474125.0,3788677.2,4333833.5,5182064.5,4137160.8,3894934.5,4553156.5,4722740.5,3851716.5,3876252.8,4503919.5,4936357.5,5280206.0,5084022.0,5157577.5,5385632.0,4405644.0,5530848.0,4947429.5,4406900.5,0,
2419,587.2921537683329,9.993853,,,,,,,,,,,1456850.0,1981014.1,1816801.6,2090286.4,1637796.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2420,266.17854385146023,10.06412,,,,,,,,,,,4313865.0,4343651.0,4478862.5,4718135.0,2937523.0,3998256.2,3858363.2,4515302.0,4499381.0,4148316.8,4046801.5,4089958.5,4337820.5,3826885.2,4094076.5,4221763.0,4132074.5,4578187.0,4913515.0,3848095.2,4414577.0,4222979.0,4387051.5,0,
2421,325.1474787359753,10.074985,,,,,,,,,,,1813116.0,1500258.8,1480393.8,1707091.5,0,1457063.8,1625694.0,1854253.4,1286062.8,1611992.1,1552376.4,1369018.8,1545461.6,1568637.8,1824168.5,1842566.6,1905783.8,2080200.2,2031848.4,1498238.1,1609230.1,1651515.1,1853619.5,0,
2422,649.8195899541704,10.169038,,,,,,,,,,,4462440.5,6045599.0,6140520.0,5427341.5,3372697.0,0,0,0,0,0,0,0,0,1771511.5,1489202.9,1756857.2,1584523.5,1591431.1,1529643.5,0,1159170.6,0,1097552.1,0,
2423,669.3520654451336,10.184836,,,,,,,,,,,0,1209105.2,0,0,1194680.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2424,325.14745457207874,10.172255,,,,,,,,,,,1530976.0,1287061.1,1325752.6,1241736.9,0,1542571.4,1446346.0,1772236.2,1149780.2,1537420.4,1320135.6,1343888.6,1495110.8,1296311.1,1557240.2,1652181.9,1705908.9,1829822.9,1823724.2,1370876.1,0,1421822.6,1794664.5,0,
2425,587.2922129456215,10.219863,,,,,,,,,,,1486212.5,1680275.4,1961803.4,0,1718051.0,0,0,0,0,0,0,0,0,1142442.2,0,0,1148419.8,0,0,0,0,0,0,0,
2426,649.8196062941115,10.232559,,,,,,,,,,,4582141.0,6004500.5,5218635.0,5145147.5,3558388.2,0,0,0,0,0,0,0,0,1741827.5,1462211.9,1573358.2,1468404.9,1467580.0,1488767.4,0,1159170.6,0,1262899.4,0,
2427,259.17134292960793,10.286408,,,,,,,,,,,1646992.8,1654519.6,1736327.0,1702735.9,1068571.4,1638434.9,1668623.4,1840094.5,1799466.6,1511359.0,1567415.4,1727721.6,1665805.0,1609429.4,1684370.8,1781940.6,1665964.2,2008445.2,2019679.9,1513417.2,1590376.0,1639160.4,1742054.8,0,
2428,462.23829653149426,10.350058,,,,,,,,,,,1155828.9,0,1247721.1,0,1383731.0,0,0,1192048.5,1163014.0,1459914.2,1730297.2,0,1243747.5,1921423.2,1847458.4,1951473.1,1712804.2,1457206.8,1493828.5,1769582.5,0,1618149.9,1294580.4,0,
2429,494.308908635543,10.430686,,,,,,,,,,,1338940.0,0,1191844.8,0,0,0,0,1358337.0,0,0,1107546.6,0,1227691.9,1379199.5,1623640.8,1737104.5,1664678.8,1366194.0,1549150.1,1373591.2,0,0,1418219.6,0,
2430,462.23830232820166,10.443396,,,,,,,,,,,1155828.9,1093131.8,1247721.1,0,1223129.5,1150313.9,1163406.2,1497457.6,1361460.0,0,1619537.6,0,1434174.1,1921423.2,1977017.2,1927774.4,1766150.1,1335981.4,1493828.5,1666951.1,0,1330501.0,1459413.5,0,
2431,259.62750101658634,10.495641,,,,,,,,,,,1.8355396E7,1.4343062E7,1.3696754E7,1.565624E7,1772577.9,2.398602E7,2.7288674E7,2.8201736E7,2.8230018E7,2.5476426E7,2.751777E7,2.7329374E7,2.5837084E7,1.6318406E7,1.8518896E7,2.0011974E7,2.1165898E7,2.665946E7,2.6407918E7,2.1526374E7,2.4798356E7,2.908773E7,2.7245692E7,0,
2432,397.2558280049918,10.505797,,,,,,,,,,,0,0,0,0,1641347.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2433,504.2417518557743,10.50917,,,,,,,,,,,6721193.5,5847738.0,6027148.5,5740871.5,5562535.5,3159033.2,3168718.2,3685829.2,3272464.8,2901161.8,2993577.2,3250187.0,4222895.5,4260442.5,4465310.0,4578821.5,4978857.5,4677221.5,4886510.5,3633267.8,3614765.5,2769444.5,4271409.0,0,
2434,518.2475784602157,10.534064,,,,,,,,,,,1.4019277E7,9436346.0,9718457.0,9110558.0,1323568.9,1.5790914E7,1.5280254E7,1.7023624E7,2.1575092E7,0,1.4082171E7,1.8821178E7,1.8191602E7,1.5959927E7,1.9302534E7,2.251853E7,1.8222394E7,1.8706588E7,2.2569706E7,1.5599457E7,1.7115116E7,0,2.0433528E7,0,
2435,604.7609041002414,10.510745,,,,,,,,,,,1553756.1,1689385.5,1872151.6,1698819.1,1836451.6,0,0,0,0,0,0,0,0,996999.06,1023094.3,0,0,0,1061224.2,0,0,0,0,0,
2436,160.18085513127778,10.510402,,,,,,,,,,,0,0,0,0,5418923.5,0,0,0,0,0,0,0,0,4040742.0,3916433.5,2753840.0,1816320.1,0,0,1398889.2,0,0,0,0,
2437,517.335127192587,10.534268,,,,,,,,,,,0,0,0,0,3629074.2,0,0,0,0,0,0,0,0,1292484.6,1250480.5,1191513.9,1302356.6,0,1337177.1,0,0,0,0,0,
2438,641.8222488003705,10.52103,,,,,,,,,,,0,1221759.2,1222062.5,1144855.0,1494632.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2439,259.17196586817806,10.5051365,,,,,,,,,,,1284747.5,1407484.6,1279759.5,1129195.2,4918639.5,2021648.4,1629655.0,1702477.5,1672688.0,1198249.4,1419041.5,1297357.2,1801206.9,1910758.6,1848537.1,1822573.5,1862395.5,1958411.9,2097288.5,1453816.1,1639250.4,1504576.5,1756911.4,0,
2440,146.16517336773634,10.533289,,,,,,,,,,,0,0,0,0,2644509.0,0,0,0,0,0,0,0,0,1994422.0,1992582.1,1780522.8,1382602.4,0,0,0,0,0,0,0,
2441,470.29762413893656,10.55395,,,,,,,,,,,0,0,0,0,0,1141843.4,0,1310824.8,1890635.1,0,988279.3,2211494.2,1489671.9,0,0,0,0,0,1485475.6,0,1092120.8,0,1289585.5,0,
2442,494.30892831969885,10.616198,,,,,,,,,,,1149818.0,0,1261328.0,0,0,0,0,1197649.0,1180563.1,0,0,1171829.4,1384696.1,1624685.6,1558377.6,1692210.5,1542726.6,1307239.8,1594838.4,0,1159987.9,0,1380819.4,0,
2443,518.2475736452857,10.654647,,,,,,,,,,,1.234682E7,8649072.0,9411740.0,9017038.0,1658233.8,1.8176812E7,1.731279E7,2.1789258E7,2.3421812E7,1.6153853E7,1.5900476E7,2.5155708E7,2.4865966E7,2.0419E7,2.1144128E7,2.2877936E7,1.902095E7,2.0692236E7,2.4369084E7,0,1.8174108E7,1.515659E7,2.4502488E7,0,
2444,156.07682589622416,10.636196,,,,,,,,,,,0,0,0,0,2076162.4,1514039.0,1307721.8,1233776.2,1284114.8,0,0,0,1215465.4,1188623.6,1072354.2,0,0,0,0,1324765.5,1023580.1,1179448.6,0,0,
2445,252.16305243654662,10.622656,,,,,,,,,,,1566772.2,1572050.9,1705481.8,1540876.5,984345.5,1624996.6,1524398.6,1742511.8,1728660.0,1518759.4,1515104.0,1576488.5,1617546.9,1448230.9,1472955.6,1644504.5,1735275.2,1710241.9,1817769.2,1452744.9,1533488.6,1570248.4,1654744.0,0,
