row ID,row m/z,row retention time,intensity_measure,ion_mobility,ion_mobility_unit,ccs,correlation group ID,annotation network number,best ion,auto MS2 verify,identified by n=,partners,neutral M mass,20260428_CVOL_Group_02_1F12_1.mzML Peak area,20260428_CVOL_Group_02_1F12_2.mzML Peak area,20260428_CVOL_Group_02_1F12_3.mzML Peak area,20260428_CVOL_Group_02_1F12_4.mzML Peak area,20260428_CVOL_Group_02_Control_LB.mzML Peak area,20260428_CVOL_Group_02_Delta_phzC_1.mzML Peak area,20260428_CVOL_Group_02_Delta_phzC_2.mzML Peak area,20260428_CVOL_Group_02_Delta_phzC_3.mzML Peak area,20260428_CVOL_Group_02_Delta_phzC_4.mzML Peak area,20260428_CVOL_Group_02_Delta_pvdE_1.mzML Peak area,20260428_CVOL_Group_02_Delta_pvdE_2.mzML Peak area,20260428_CVOL_Group_02_Delta_pvdE_3.mzML Peak area,20260428_CVOL_Group_02_Delta_pvdE_4.mzML Peak area,20260428_CVOL_Group_02_QC_01.mzML Peak area,20260428_CVOL_Group_02_QC_02.mzML Peak area,20260428_CVOL_Group_02_QC_03.mzML Peak area,20260428_CVOL_Group_02_QC_04.mzML Peak area,20260428_CVOL_Group_02_QC_05.mzML Peak area,20260428_CVOL_Group_02_QC_06.mzML Peak area,20260428_CVOL_Group_02_R47_1.mzML Peak area,20260428_CVOL_Group_02_R47_2.mzML Peak area,20260428_CVOL_Group_02_R47_3.mzML Peak area,20260428_CVOL_Group_02_R47_4.mzML Peak area,20260428_CVOL_bk_mapp_pre_01.mzML Peak area,Unnamed: 37
2084,221.0769631165533,8.31767,height,,,,,,,,,,,2914918.5,2585232.2,2810600.2,2532176.0,2070267.4,2710396.8,2579895.2,2827850.0,2978345.5,2674960.0,2416318.2,2894508.8,3033811.2,2318610.0,2323224.2,2424984.0,2670721.8,2790491.8,3049555.2,2556938.5,3023015.8,2694738.0,3059135.5,0.0,
2085,161.12850671911593,8.3210125,height,,,,,,,,,,,2866424.0,0.0,0.0,0.0,7851666.5,7624554.0,7408782.0,7974938.0,6487843.0,1732122.4,2114243.0,1895840.0,6419364.0,4367724.0,4278177.5,4720958.0,4959605.0,4494978.5,4853454.5,9172502.0,7861638.5,8397897.0,7196150.0,0.0,
2086,403.1937970725165,8.339954,height,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,2752435.2,2598653.8,1968504.6,2405870.5,3682191.8,4829568.5,3615203.2,2069306.4,4374849.0,4187561.0,4044479.8,3947877.2,2585846.0,1937783.0,3632141.8,2477164.5,3534446.2,1945436.4,0.0,
2087,706.2530534957071,8.346545,height,,,,,,,,,,,6744253.0,6745798.0,7114919.0,6009522.0,6894184.0,6850529.0,6020771.5,6924828.5,6837463.0,6425559.0,8143031.5,8876505.0,7624763.5,6282205.5,6282617.0,6161399.0,7325138.0,7381974.5,7641530.0,5986390.5,7399842.0,6802301.0,7987873.0,0.0,
2088,634.3566131027225,8.346575,height,,,,,,,,,,,2064305.5,2547354.5,2553757.8,2171402.0,2291794.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1502127.1,1702627.9,1428447.0,1457809.1,0.0,1061570.2,0.0,0.0,0.0,0.0,0.0,
2089,274.1873709335148,8.352441,height,,,,,,,,,,,0.0,0.0,0.0,0.0,124653224.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
2090,403.2303147824354,8.286609,height,,,,,,,,,,,0.0,3024904.8,0.0,0.0,3635014.0,3438430.0,0.0,0.0,0.0,0.0,0.0,0.0,3850557.5,0.0,3195865.8,0.0,0.0,0.0,3873820.5,0.0,0.0,0.0,3186116.8,0.0,
2091,464.1990758162915,8.365252,height,,,,,,,,,,,5142534.0,5252521.5,5538651.0,4441795.5,3824425.8,1560199.0,1401403.6,1852162.9,966210.8,1976434.1,1846267.4,1371011.8,1750771.4,2760663.0,3154595.0,2344420.2,2829982.2,2319293.2,2347162.8,1689014.5,1627075.0,1698429.9,1631978.6,0.0,
2092,272.17177418717216,8.397636,height,,,,,,,,,,,2037966.1,1084839.6,0.0,0.0,13009039.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1625647.8,1646018.2,1776848.8,1645643.9,1420783.5,1350961.1,0.0,0.0,0.0,0.0,0.0,
2093,375.23547327245535,8.374486,height,,,,,,,,,,,1811452.9,1616635.9,2041326.4,1684321.2,4769426.0,1234155.4,1215525.6,1057738.5,996674.6,1769562.9,2221878.2,1608222.1,1426544.5,2110023.0,2145022.8,1760173.4,2006632.0,1488464.1,1201099.9,1850789.6,1127449.4,1612001.4,1073396.5,0.0,
2094,492.19395993394266,8.382417,height,,,,,,,,,,,8344465.5,9354173.0,10625912.0,9568320.0,4176300.2,16522913.0,15321873.0,15724170.0,14954826.0,17633700.0,15147076.0,16998328.0,15904600.0,13618843.0,15127464.0,15302708.0,15059361.0,15005568.0,14078400.0,13850128.0,16816156.0,13559713.0,16778074.0,0.0,
2095,361.21954481417407,8.391084,height,,,,,,,,,,,3677377.0,4352232.0,4281629.5,3890299.5,2931580.5,1640083.5,1594825.9,1717829.1,0.0,2042291.9,1698608.8,1644980.5,1632912.5,2645726.5,2845413.2,2748457.0,2575553.5,2280934.0,1943548.4,1973009.6,1994513.9,1981905.2,1895791.9,0.0,
2096,157.0799461344098,8.404867,height,,,,,,,,,,,1393724.8,1277175.8,0.0,1353196.1,13409909.0,12411518.0,11441866.0,12109360.0,12250555.0,4714979.5,6777611.0,4858479.0,10307126.0,6094918.0,6243376.0,7269194.0,7361304.5,9218562.0,8759863.0,9557557.0,10837371.0,9999671.0,11114801.0,0.0,
2097,374.24001551365257,8.4070015,height,,,,,,,,,,,3517051.0,3756649.8,5284731.5,3783989.5,3601625.0,2527874.0,2418221.0,2879472.2,2721397.2,3377234.5,3544254.8,3853691.8,3349388.5,3909127.0,3917235.0,3662904.0,3755392.8,3412088.5,3177593.0,2824997.0,3002995.2,3126783.2,2964698.2,0.0,
2098,546.288719154573,8.405456,height,,,,,,,,,,,0.0,0.0,0.0,0.0,5045938.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
2099,324.1289048261852,8.404848,height,,,,,,,,,,,1965505.5,2253317.2,2438458.5,2191631.2,1302177.9,0.0,1115099.9,0.0,1129289.2,1396221.5,1536478.2,1588951.2,1345203.6,1641132.8,1606118.5,1433183.6,1567033.6,1225773.5,1398517.8,1267958.4,1266878.4,1320014.4,1204878.2,0.0,
2100,847.2880550349984,8.41051,height,,,,,,,,,,,7379087.0,6869164.5,7894146.0,6412843.5,3585444.8,6544511.0,5987599.0,7073491.0,9061249.0,5283827.5,5957577.5,7787130.0,7839615.5,4461203.0,5689414.5,5844623.0,6509334.5,8838715.0,8097623.5,5328246.0,7788673.0,6347957.0,7739849.5,0.0,
2101,156.07690213678546,8.407775,height,,,,,,,,,,,19953440.0,19262602.0,13271998.0,18703694.0,200318690.0,184306130.0,172364690.0,180197800.0,175784080.0,68448904.0,93803550.0,72182400.0,150929340.0,89084560.0,90504296.0,104149720.0,105928410.0,129928344.0,131781140.0,143210850.0,159940340.0,144465000.0,161746400.0,0.0,
2102,361.2085666335976,8.407846,height,,,,,,,,,,,3115416.5,3063460.0,4744440.0,3217165.5,2553835.5,3143431.5,2985797.8,2598314.8,3383975.5,3862810.5,4218069.5,4686571.5,3891157.2,4184904.5,3933466.5,3550702.0,4063145.5,3393386.2,3467284.8,3214917.0,3634002.2,3708006.5,3133839.2,0.0,
2103,384.18780849030657,8.408311,height,,,,,,,,,,,6560552.5,7128787.0,9204429.0,7068222.5,3414234.0,3798892.2,3868258.0,3372172.5,4311604.0,5792826.5,6054195.0,6766856.0,5216758.0,6216269.0,5981725.0,5402701.0,6028813.0,4901262.5,4925927.5,4237699.5,4636627.5,4800504.0,3973028.8,0.0,
2104,333.19211260034945,8.414878,height,,,,,,,,,,,0.0,0.0,0.0,0.0,4359072.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
2105,360.2243607564614,8.425947,height,,,,,,,,,,,12315629.0,13082515.0,14534422.0,13032469.0,5998983.5,6570009.5,7555026.5,7253624.5,6901972.5,9513836.0,10634785.0,9886248.0,8857858.0,8870849.0,9762756.0,9496148.0,9366480.0,8043474.0,9805820.0,7955873.5,7270553.5,8420729.0,8685299.0,0.0,
2106,321.14048571485733,8.42717,height,,,,,,,,,,,14608207.0,14188462.0,15523424.0,14019960.0,9220306.0,9231867.0,10150528.0,9941947.0,9852557.0,10588706.0,12210846.0,10836484.0,11728346.0,10242275.0,11378142.0,11736650.0,11266567.0,10053358.0,10980433.0,10027999.0,10022290.0,10509492.0,11088633.0,0.0,
2107,247.14023158584487,8.430255,height,,,,,,,,,,,11100935.0,10698223.0,11772940.0,9912398.0,3879081.2,5052380.5,5560031.5,5515244.0,5199011.0,6651171.5,6879742.5,7089278.0,6521603.5,5423140.0,5720095.5,6289121.5,6427735.0,5891200.5,6725506.0,5440920.5,5493350.0,5681527.5,6567225.0,0.0,
2108,534.2524935539063,8.437349,height,,,,,,,,,,,4085951.0,3286014.0,1936550.8,1924762.1,10688730.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
2109,444.2819714169712,8.446947,height,,,,,,,,,,,2612430.5,2219352.2,1603259.6,2075273.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1006747.44,1074472.2,1231300.1,1332389.0,1096473.0,1638621.0,0.0,0.0,0.0,0.0,0.0,
2110,349.1354630902941,8.44541,height,,,,,,,,,,,2217343.8,2412929.2,2391380.8,2440920.8,1442207.0,3868756.2,3876439.8,4055810.5,4574665.0,4406760.5,5259986.0,4510255.5,4170375.0,3574912.0,3488834.8,4067977.2,3958063.8,3399417.2,4339702.0,3958780.2,4332598.0,4166226.8,4390783.0,0.0,
2111,662.3183410172751,8.457746,height,,,,,,,,,,,2817282.0,2898709.2,2755540.2,2952210.5,1581673.9,1029902.3,1402546.8,1416211.6,1147391.9,1644014.6,1573295.2,1541757.9,1521621.8,1466847.2,1519381.6,1799149.4,1922549.0,1563247.1,2199481.5,1279757.6,1615180.2,0.0,1615062.6,0.0,
2112,462.2387522329816,8.458351,height,,,,,,,,,,,10168754.0,9790178.0,9681758.0,10362461.0,6527466.0,7015666.0,8486142.0,8704203.0,7491417.0,7866806.0,9328718.0,9360614.0,9043972.0,7629959.5,8415705.0,8853485.0,9405568.0,8407507.0,10506086.0,8319054.5,8160800.5,8062619.5,8792119.0,0.0,
2113,317.2182983924601,8.462095,height,,,,,,,,,,,3618308.2,3101395.2,4883227.5,3629236.2,5170317.0,1267079.0,1570072.4,1663597.1,1059257.8,1299541.6,1438225.5,1412594.1,1612138.9,2170695.2,2015048.8,2249808.8,2390815.8,2274875.8,2505664.0,2007705.0,1711315.1,1518847.0,1924296.2,0.0,
2114,246.18149938587968,8.47903,height,,,,,,,,,,,0.0,0.0,0.0,0.0,139953390.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
2115,303.2029390097198,8.462785,height,,,,,,,,,,,4962021.5,9651157.0,5052291.0,5330818.0,6782876.0,3196194.8,3527381.8,4078688.0,5691167.0,3251131.0,7997785.0,3243522.2,3725493.2,3424297.8,3982019.2,3336914.5,3845332.8,4251161.5,5967680.0,3816897.5,3611053.8,3567726.2,4184894.5,0.0,
2116,347.22923746597564,8.48863,height,,,,,,,,,,,12197046.0,11409193.0,14843735.0,13342572.0,11764975.0,8434172.0,9986248.0,9970866.0,7535776.0,9130892.0,9115599.0,9620226.0,10501912.0,8772100.0,9925909.0,9102997.0,10499006.0,11302354.0,10953179.0,9810292.0,8861026.0,8420631.0,11154645.0,0.0,
2117,375.22442062783097,8.492743,height,,,,,,,,,,,7815841.0,6849614.0,9771897.0,7511607.0,6505834.0,6682831.0,7039881.5,7955276.0,7404229.0,7482003.0,7682507.5,8784888.0,7765303.0,6151453.0,7922047.0,6102113.5,8037028.5,8384697.5,8214341.0,7933306.5,6964904.5,6716007.0,7775164.0,0.0,
2118,542.1867132216063,8.505133,height,,,,,,,,,,,1831237.1,1464690.2,1763717.6,1468514.8,0.0,1535792.0,1601882.4,1855032.6,1651329.2,1234401.2,1514646.2,1769399.6,2170820.0,0.0,0.0,1271923.8,1398385.1,1833813.5,2069276.8,1297154.5,1733900.0,1317921.5,2034533.6,0.0,
2119,478.1784925349575,8.501458,height,,,,,,,,,,,1900848.5,1819939.4,2385252.0,1928359.6,0.0,6209812.5,6273099.5,6628992.0,4903329.0,5451183.5,6417385.0,5708418.0,6464538.5,3910590.0,4909390.0,4367542.5,5334308.5,5538844.5,5711201.0,7041797.5,6889320.0,5164795.5,6832051.0,0.0,
2120,245.169192937246,8.558244,height,,,,,,,,,,,1819554.0,0.0,0.0,1159132.2,2860431.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1481097.8,1111535.8,1209334.1,1199476.9,0.0,0.0,0.0,0.0,0.0,0.0,
2121,847.2880629765644,8.44813,height,,,,,,,,,,,5815243.0,5411848.0,4185314.0,6637359.5,3456210.2,4564148.0,6240835.0,0.0,4292250.0,5397075.0,6249842.5,4722889.0,3925494.5,4930502.5,6468941.5,6168609.0,6828341.5,5696346.0,4600864.5,5618190.5,5557772.5,5461024.5,4925907.5,0.0,
2122,381.188697395498,8.5119,height,,,,,,,,,,,15864264.0,12638506.0,7072957.0,12210172.0,0.0,22207822.0,21447808.0,25722354.0,27829794.0,22900174.0,24345298.0,31584410.0,25851778.0,17887350.0,19938116.0,16987422.0,20248564.0,22654686.0,22493854.0,22280074.0,22465730.0,20715030.0,21033564.0,0.0,
2123,262.1402558402817,8.528201,height,,,,,,,,,,,2560260.8,2251761.0,2701878.8,2188900.0,0.0,2421501.0,2260594.5,2591371.5,2212518.0,1886269.0,2058900.9,2614201.8,2293941.2,1856241.1,2165059.5,1808409.8,2260986.0,2359222.2,2651256.0,1873051.0,2715247.5,2003737.4,2459557.5,0.0,
2124,382.1925134021518,8.510462,height,,,,,,,,,,,2745493.0,2445496.8,1156515.9,2171515.2,0.0,3753051.8,3684735.0,4447428.5,4997171.0,4011070.8,4105578.5,5352010.0,4546942.0,3041124.2,3362223.0,2862231.8,3876664.2,4475227.5,3941673.0,4005488.0,3794802.2,3428495.2,3776839.0,0.0,
2125,209.1036603071277,8.520048,height,,,,,,,,,,,0.0,0.0,0.0,0.0,3167443.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
2126,406.1574813064586,8.523567,height,,,,,,,,,,,12169695.0,11230376.0,11567882.0,11723124.0,9746707.0,11599181.0,11224684.0,13888402.0,10466568.0,10991020.0,10446754.0,12004582.0,11205992.0,11069679.0,10379922.0,11780327.0,10692572.0,12032841.0,10763199.0,10245448.0,13426979.0,10885487.0,12333194.0,0.0,
2127,193.6239137185016,8.528825,height,,,,,,,,,,,2482088.2,2574663.0,3820799.8,2877352.5,5189897.0,5066841.0,4251003.5,5075667.0,5128798.0,4344172.5,4171765.5,4884513.0,5815650.5,4120710.5,4062357.2,4154761.2,4534825.5,3979382.0,4521479.5,3908963.0,5319280.0,4213841.5,4586410.0,0.0,
2128,388.2444900120457,8.529073,height,,,,,,,,,,,2643738.0,2769503.8,4435681.5,3317983.5,4489646.5,5464981.0,4947007.5,6023154.5,6061285.0,4753845.0,5541576.5,6227725.5,5955284.5,4511601.0,4171991.0,4457259.5,4404545.5,4483401.5,4852992.5,4115893.8,5831081.5,4767903.5,5512221.0,0.0,
2129,771.4742374737473,8.530724,height,,,,,,,,,,,0.0,0.0,1814442.5,0.0,4491876.5,3078698.0,2327543.2,3052804.2,3319683.8,1960888.2,3245754.5,3055661.5,3165730.2,2028304.1,0.0,1771224.2,1803437.0,1826820.0,2162631.0,2407351.5,3074636.5,2557927.5,3071269.0,0.0,
2130,338.18286510349134,8.530944,height,,,,,,,,,,,0.0,0.0,0.0,0.0,5451242.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
2131,386.2403530755647,8.532158,height,,,,,,,,,,,130518184.0,128417780.0,207236690.0,148385300.0,201925040.0,245274740.0,203004270.0,258925310.0,263288080.0,204117580.0,256643740.0,261896510.0,276250100.0,192996320.0,192079980.0,186914290.0,201485540.0,195099300.0,215149170.0,191409860.0,256170940.0,214829070.0,240974100.0,0.0,
2132,387.2426179007568,8.529844,height,,,,,,,,,,,29555732.0,27318596.0,45186840.0,28923300.0,44850610.0,50357230.0,47295620.0,53004520.0,58348040.0,41769636.0,53775880.0,53531104.0,57295572.0,39077330.0,39481500.0,37643510.0,40175108.0,39866330.0,43462772.0,43552132.0,52526452.0,46938520.0,49136916.0,0.0,
2133,321.1407923096056,8.534373,height,,,,,,,,,,,52296384.0,46113680.0,49565972.0,46010316.0,42230132.0,38039460.0,35543516.0,42352276.0,34261350.0,33356728.0,35889450.0,34528420.0,41659270.0,37892788.0,34057016.0,38957630.0,42701820.0,35805668.0,41039732.0,32374942.0,42687350.0,37321708.0,43030610.0,0.0,
2134,343.1231705670236,8.533408,height,,,,,,,,,,,2876045.0,2262761.8,2834465.8,2384517.8,1648839.9,1599841.2,1640192.0,1702876.6,1499087.1,1614178.5,1714058.0,0.0,1951424.6,1808109.8,1638519.2,1661997.0,1756606.1,1594316.8,1802534.5,1369231.4,1919648.4,1885396.0,1819234.0,0.0,
2135,408.222319081794,8.531442,height,,,,,,,,,,,0.0,0.0,2175582.8,1223565.5,3203455.8,2147754.2,2234400.5,2481601.5,2736861.0,2046106.0,2444678.2,3002807.2,2803232.2,1983526.9,1847762.6,1710204.9,2028477.4,1666610.2,2289671.5,2491962.8,2303310.5,2142907.2,2225174.2,0.0,
2136,333.21358634663864,8.538695,height,,,,,,,,,,,8451266.0,7118871.5,8273821.0,6594670.5,5013694.0,5031308.5,4332786.5,5611822.5,4743757.5,4312848.5,5051036.5,4699206.0,6003511.5,4607923.0,4868681.0,4693263.0,5570339.5,4970843.0,5676243.5,4233711.5,5960624.5,4871727.5,5698066.5,0.0,
2137,227.1141897262138,8.544064,height,,,,,,,,,,,4077410.0,3866778.2,2975066.2,3605403.5,126309920.0,1270257.9,1220277.5,1828018.5,0.0,1420373.8,1205318.5,1307392.1,1368780.5,2150571.0,1955689.4,1824206.2,2002718.8,1907261.5,1979967.5,1344852.5,1376920.4,1346474.6,1275328.8,0.0,
2138,377.1311379971396,8.54234,height,,,,,,,,,,,35972144.0,32522512.0,31149484.0,29693812.0,23427670.0,29874982.0,28413670.0,34631184.0,35615910.0,27676054.0,34460620.0,34867840.0,34463532.0,27449720.0,32763746.0,28843036.0,32073240.0,28327542.0,30656324.0,29078298.0,34805624.0,29557314.0,33048964.0,0.0,
2139,316.2062070297567,8.574438,height,,,,,,,,,,,28315724.0,23320600.0,14922624.0,22282712.0,0.0,19185106.0,18120196.0,22984742.0,22531720.0,17334924.0,15958811.0,21692600.0,19827014.0,22224538.0,22861414.0,21239450.0,22535734.0,19373834.0,20312626.0,19951252.0,21828338.0,21222060.0,19807678.0,0.0,
2140,345.21382804060005,8.564311,height,,,,,,,,,,,2847454.2,2340083.8,1942202.9,1842982.2,0.0,1614366.6,1513984.6,1864639.0,2064840.4,1536225.1,1615546.1,1980433.2,1763080.2,1999706.0,1917967.9,1611329.1,1869084.6,1791915.4,0.0,1610078.8,1566879.5,1710600.9,1696955.4,0.0,
2141,244.1658379684468,8.563735,height,,,,,,,,,,,12661340.0,10702577.0,7269149.5,10185877.0,23810268.0,7028443.0,6441103.0,7239457.0,6641194.5,7504297.5,5911869.0,6922638.0,7368276.0,9225053.0,9862650.0,9112935.0,9108212.0,8970538.0,9453492.0,7874519.0,7759385.0,7295283.5,7024182.0,0.0,
2142,374.2404584427202,8.565459,height,,,,,,,,,,,5504429.0,5130063.0,5645710.0,4590593.0,5168708.5,5447185.0,4879655.0,5640950.5,4951394.5,4764926.0,4637776.5,5481184.5,5796743.0,5254186.0,5954009.0,5156175.0,4775770.5,4987420.5,5017190.0,5149545.0,5268131.5,4866604.5,5426904.0,0.0,
2143,493.1782010808056,8.568524,height,,,,,,,,,,,4373573.5,4019998.0,4351622.0,3586604.5,1919047.8,4213912.0,3511514.5,4491552.5,3946824.0,3873646.8,3503083.8,4509961.0,4677025.0,3991493.8,3396042.5,4269966.5,3796522.8,3839188.5,4327143.5,3422022.5,3750142.0,3846167.5,3596895.0,0.0,
2144,329.1933360499074,8.571886,height,,,,,,,,,,,3168597.5,2440970.0,2123127.0,1968974.1,1785971.1,1237532.9,1049930.2,0.0,0.0,0.0,0.0,0.0,1306352.5,1542024.6,1609885.5,1567365.1,0.0,1524416.2,0.0,1502208.0,1605345.1,1343672.2,1482473.0,0.0,
2145,315.2030635520203,8.574058,height,,,,,,,,,,,179803120.0,147357500.0,103566776.0,148942380.0,4088333.8,123975736.0,113963710.0,126400920.0,123355784.0,113267336.0,106740840.0,136153520.0,129920584.0,123636344.0,129644510.0,133037624.0,125229220.0,126465736.0,123293040.0,120300696.0,130437096.0,131631480.0,127017656.0,0.0,
2146,257.1246712344265,8.578981,height,,,,,,,,,,,0.0,0.0,0.0,0.0,19340262.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1102081.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
2147,471.2930425637256,8.582281,height,,,,,,,,,,,172186110.0,156758320.0,173137680.0,187120850.0,153612660.0,191995780.0,168039580.0,178200080.0,184457490.0,179886610.0,162972080.0,217978990.0,187317040.0,171658370.0,172249650.0,192557360.0,185129580.0,178937400.0,166382200.0,155276850.0,190180240.0,183908420.0,183403760.0,0.0,
2148,446.2440881441845,8.545728,height,,,,,,,,,,,2248476.2,1829355.1,3136056.8,2239539.0,2642078.8,4567196.5,0.0,3954740.2,4386679.5,4324073.5,0.0,4827268.5,4690538.5,3810347.2,4159897.2,3047897.2,4222908.0,4524094.5,3991878.8,4328874.0,3355253.0,3651184.0,0.0,0.0,
2149,542.3304897645241,8.593196,height,,,,,,,,,,,1915948.1,1703101.6,2116082.5,2371006.5,2144679.8,3397043.5,2829420.2,3010443.0,3162995.2,3303234.5,2652127.0,3568637.0,3127079.0,2776156.5,3064983.5,3093866.0,3159928.2,3013092.5,2842239.2,2441919.2,3123483.0,2984741.8,2975830.8,0.0,
2150,416.25053477570737,8.597287,height,,,,,,,,,,,1717247.4,1743325.8,1716257.9,2068354.6,1462058.0,3006407.8,2782035.5,2779404.0,2943728.2,2892996.0,2710644.0,3495322.5,2838954.2,2542536.0,2584282.5,3019500.0,2750950.2,2604724.5,2583333.5,2372471.2,3093258.8,3084091.5,2895270.0,0.0,
2151,493.2751113672379,8.599219,height,,,,,,,,,,,1936383.2,1726197.6,2046826.6,2233069.0,1541134.1,2133565.0,1979873.6,2475727.8,2218178.8,2064019.1,1917611.6,2787904.2,2062072.4,0.0,1768789.5,1653855.4,1819432.8,1840379.8,1904503.8,1661513.6,2561694.2,1985040.1,2173305.2,0.0,
2152,402.2348147801789,8.605648,height,,,,,,,,,,,2161823.8,2203331.2,2269408.5,2784250.2,1778887.2,2653929.8,2196162.8,2444360.8,2382180.0,2395921.0,2090466.2,2707138.2,2272228.8,2307294.2,2194012.8,2466380.8,2628595.5,2411806.5,2387165.2,2040903.1,2658386.5,2376816.5,2377969.8,0.0,
2153,675.3311772469897,8.613181,height,,,,,,,,,,,0.0,0.0,0.0,0.0,5619736.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
2154,709.3286853150571,8.616477,height,,,,,,,,,,,2277136.0,2089366.9,1929781.9,2207397.0,0.0,2198911.0,1724384.6,2520713.8,2103994.5,2191782.0,1733092.6,2306204.8,2095298.5,1524153.0,1937950.6,2388089.5,2202342.5,2203209.5,2044263.8,1546509.4,2431887.0,1936285.2,2232358.0,0.0,
2155,663.3215823543155,8.621008,height,,,,,,,,,,,22520072.0,25456668.0,22257222.0,23758914.0,17639104.0,14503255.0,0.0,16534830.0,11002093.0,14824641.0,12152982.0,16831558.0,14563892.0,14355493.0,19341220.0,19659530.0,17303528.0,19112924.0,17186944.0,12674035.0,15996171.0,12864266.0,15497210.0,0.0,
2156,662.3186746563116,8.61967,height,,,,,,,,,,,67377660.0,64794108.0,66149132.0,69467140.0,47936948.0,42762464.0,34809772.0,44213380.0,32026420.0,44467870.0,34003740.0,43119188.0,40217970.0,42937790.0,52694588.0,48106516.0,50853436.0,46828204.0,48814348.0,33459618.0,41660080.0,35086360.0,46896730.0,0.0,
2157,331.66264937085134,8.621935,height,,,,,,,,,,,12350427.0,12003062.0,11234453.0,11597581.0,11002288.0,7335388.5,7159099.0,7504550.0,5268168.0,6926874.5,6144969.5,6729715.0,6063971.0,7347595.0,8385640.0,8956993.0,9431576.0,7913574.5,8633582.0,5410288.5,7006006.0,5994862.0,8252518.0,0.0,
2158,322.65719522545,8.623347,height,,,,,,,,,,,2205731.8,2365522.2,2104414.5,2488533.5,2082152.1,1551178.2,0.0,1706208.1,1122161.9,1277220.5,1442929.8,1597971.8,0.0,1393711.0,1727534.0,1722842.5,1743521.0,1657642.9,1945766.4,0.0,1386821.1,1270049.8,1647733.0,0.0,
2159,262.139973298186,8.626952,height,,,,,,,,,,,4240822.0,3898427.5,3840173.5,3980721.5,1361476.9,4484273.0,3841741.8,4219382.0,4155569.5,4068038.2,3768277.5,4485493.0,3947248.2,3008054.2,3469328.2,3686433.8,4139231.5,3780933.5,4099158.5,3498809.5,4227755.5,3937987.5,4663464.0,0.0,
2160,493.1781587514992,8.571967,height,,,,,,,,,,,0.0,4020663.0,4310812.5,3556205.5,2189453.0,4240753.5,3614155.0,5367900.5,4228469.5,4458442.5,4010633.5,2366032.0,4731764.0,4135542.2,3607494.8,4516759.5,3997252.8,4116454.5,4563711.0,3558568.0,4039167.0,3969463.2,3796277.5,0.0,
2161,333.2132227909601,8.633333,height,,,,,,,,,,,4765351.0,7449992.5,4236782.5,4909439.0,3949570.8,4654808.5,4605567.5,4249822.5,3711845.0,4587162.5,4411305.0,5366574.5,4384512.0,4369302.5,4268376.5,4627915.0,4730785.5,4975666.5,4077862.2,3673430.8,4436951.0,4655944.5,4019865.5,0.0,
2162,376.1466511964218,8.643891,height,,,,,,,,,,,4002129.0,3581993.8,3683913.2,3906882.2,1663230.5,4215161.5,4144521.2,3886040.8,3710991.8,4237844.0,3886061.0,4903832.0,3879451.2,2900609.2,3384968.0,3456305.2,3385989.8,4375630.0,3697369.2,2847125.8,3923571.2,3837926.2,3956773.2,0.0,
2163,157.10844290293798,8.642581,height,,,,,,,,,,,0.0,0.0,0.0,0.0,3645141.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
2164,349.23059262256777,8.642581,height,,,,,,,,,,,0.0,0.0,0.0,0.0,100859350.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
